relation_type,relation_label,obj_1,obj_2,generative_text,Rank1_word,Rank2_word,Rank3_word,accuracy
CreatedBy,CreatedBy,"""The Hitchhiker's Guide to the Galaxy""",Douglas Adams,"['""The Hitchhiker\'s Guide to the Galaxy""', '""The Hitchhiker\'s Guide to the Galaxy""relation', '""The Hitchhiker\'s Guide to the Universe""', '""The Hitchhiker\'s Guide to Mars""', '""The Hitchhiker\'s Guide to the Galaxy 2""', '""The Hitchhiker\'s Guide to the Planet of the', '""The Hitchhiker\'s Guide to Earth""', '""The Hitchhiker\'s Guide to the Galaxy"" relationship', '""The Hitchhiker\'s Guide to the Galaxy II""', '""The Hitchhiker\'s Guide to the Galaxy""', '""The Hitchhiker\'s Guide to Mars""relation:', '""The Hitchhiker\'s Guide to the Galaxy"" link', '""The Hitchhiker\'s Guide to the Galaxy"" (', '""The Hitchhiker\'s Guide to the Stars""', '""The Hitchhiker\'s Guide to the Galaxy""', '""The Hitchhiker\'s Guide to Babylon 5""', ""The Hitchhiker's Guide to the Galaxy"", '""The Hitchhiker\'s Guide to the Universe""relation', '""The Hitchhiker\'s Guide to the Galaxy"" correlation', '""The Hitchhiker\'s Guide to the Galaxy"" relation']","""The Hitchhiker's Guide to the Galaxy""","""The Hitchhiker's Guide to the Galaxy""relation","""The Hitchhiker's Guide to the Universe""",0.0
CreatedBy,CreatedBy,Form,emptiness,"['Form', '', 'Form', 'Form', 'Form', 'Form', 'Form1', 'Form2', 'Link', 'Form', 'Form', 'Form', 'Form', 'Parameter', 'Form', 'Form', 'CreatedBy', 'FormData', 'Form', 'Form']",Form,,Form1,0.0
CreatedBy,CreatedBy,steak,butchering a cow,"['steak', 'chicken', 'chicken', 'chicken', 'chicken', 'pork', 'sausages', 'fish', '', 'cheeseburger', 'chicken', 'beef', 'beef', 'steak', 'steak', 'steak', 'pork', 'chicken', 'fish', 'meat']",chicken,steak,pork,0.0
CreatedBy,CreatedBy,melting,heat,"['melting', '', 'melting', 'melting', 'melting', 'melting', 'melting', 'melting', 'melting', 'melting', 'melting', 'freezing', 'melting', 'melting', 'melting', 'melting', 'melting', 'evaporation', 'melting', 'smelting']",melting,,freezing,0.0
CreatedBy,CreatedBy,Fusion,combining atoms,"['', 'Fusion', 'Fusion', 'True', 'Fusion', 'Fusion', 'Fusion', 'Fusion', 'Synchronization', 'Alchemy', 'True', 'True', 'Target', 'Fusion', 'Fusion', 'Fusion', 'Fusion', 'Copy', 'Sphere', 'True']",Fusion,True,,0.0
CreatedBy,CreatedBy,faith,belief,"['faith', '', 'faith', 'true', 'faith', 'true', 'faith', 'belief', 'faith', 'faith', 'religion', 'true', 'faith', 'religion', 'belief', 'true', 'false', 'christianity', 'faith', 'value']",faith,true,belief,0.1
CreatedBy,CreatedBy,a cake,baking it,"['a cake', 'a cake', '', 'a cupcake', 'a pizza', 'a cookie', 'a pie', 'a ball', 'a cakerelation', 'a book', 'a cake', 'a flower', 'a chocolate cake', 'a box', 'a banana', 'a fruit', 'a cake', 'a cake', 'a piece of cake', 'a cake']",a cake,,a cupcake,0.0
CreatedBy,CreatedBy,A news article,a reporter,"['A news article', 'A news article', '', 'A story', 'An article', 'A video', 'CreatedBy', 'A report', 'A news item', 'A blog post', 'A message', 'A news story', 'An article', 'A news article', 'A news article', 'A news articlerelation: CreatedBy', 'A news article', 'A tweet', 'A news story', 'A news article']",A news article,An article,A news story,0.0
CreatedBy,CreatedBy,diamond,pressure,"['diamond', 'diamond', '', 'diamond', 'diamondrelation: CreatedBy', 'diamond', 'diamond', 'diamondrelation', 'diamond', 'diamond', 'diamonds', 'diamond', 'diamond', 'gold', 'diamonds', 'diamond', 'diamond', 'gold', 'diamond', 'cobblestone']",diamond,diamonds,gold,0.0
CreatedBy,CreatedBy,Death,cyanide,"['Death', '', 'Death', 'Death', 'Death', 'Death', 'None', 'True', 'Life', 'Birth', 'Death', 'Death', 'Damage', 'Life', 'CreatedBy', 'Death', 'Death', 'Death', 'True', 'Attack']",Death,True,Life,0.0
CreatedBy,CreatedBy,pizza,pizza store,"['pizza', '', 'cheeseburger', 'pizza', 'pizza', 'pizzarelation', 'pizza', 'pizzarelation: CreatedBy', 'mozzarella', 'hamburger', 'pizza', 'hamburgers', 'pizza', 'pizza', 'cheese', 'ice cream', 'pizzas', 'cake', 'margarita', 'margaritas']",pizza,,cheeseburger,0.0
CreatedBy,CreatedBy,plastic,oil,"['', 'plastic', 'plasticrelation: CreatedBy', 'string', 'plasticrelation', 'object', 'metal', 'wood', 'glass', 'metal', 'data', 'plasticrelation: createdBy', 'wood', 'plastic', 'metal', 'plastic', 'wood', 'glass', 'plastic', 'metal']",plastic,metal,wood,0.0
CreatedBy,CreatedBy,babies,parents,"['babies', 'children', '', 'babies', 'children', 'girls', 'kids', 'babies', 'children', 'infants', 'babies', 'boys', 'babies', 'cats', 'children', 'kids', 'dogs', 'children', 'babies', 'babies']",babies,children,kids,0.0
CreatedBy,CreatedBy,website,designing,"['website', '', 'link', 'domain', 'site', 'website', 'site', 'URL', 'website', 'website', 'wikipedia', 'website', 'url', 'description', 'data', 'website', 'websiterelation: CreatedBy', 'website', 'website', 'Website']",website,site,,0.0
CreatedBy,CreatedBy,beer,brewers,"['beer', '', 'wine', 'wine', 'beer', 'beer', 'coffee', 'beer', 'beer', 'beer', 'coffee', 'beer', 'beer', 'food', 'wine', 'whiskey', 'coffee', 'beer', 'wine', 'cider']",beer,wine,coffee,0.0
CreatedBy,CreatedBy,sound,by the vocal cords,"['sound', '', 'soundrelation: CreatedBy', 'soundrelation', 'audio', 'sound', 'sound', 'audio', 'sound', 'sound', 'sound', 'sound', 'name', 'sound', 'sound', 'object', 'sound', 'audio', 'sound', 'sound']",sound,audio,,0.0
CreatedBy,CreatedBy,a novel,an author,"['a novel', '', 'createdBy', 'a novel', 'a novel', 'a novel', 'a novel', 'a novelrelation', 'a novel relation', 'an object', 'created by', 'a novel', 'a book', 'a novel relationship', 'a novel', 'a new object', 'a hypothesis', 'a novel', 'a novel', 'A novel']",a novel,,createdBy,0.0
CreatedBy,CreatedBy,understanding,learning,"['understanding', 'understanding', 'understanding', 'understanding', 'understanding', '', 'understanding', 'Understanding', 'understanding', 'understanding', 'understanding', 'Understanding', 'knowledge', 'understand', 'learning', 'understanding', 'knowledge', 'understanding', 'understanding', 'knowing']",understanding,Understanding,knowledge,0.05
CreatedBy,CreatedBy,a dam,humans,"['a dam', '', 'a dam', 'a river', 'a river', 'the dam', 'createdBy', 'a damrelation', 'an object', 'a dam', 'a river', 'a lake', 'a damrelation: CreatedBy', 'dam', 'a dam', 'None', 'null', 'a dam', 'a dam', 'a bridge']",a dam,a river,,0.0
CreatedBy,CreatedBy,melting,heat,"['melting', '', 'melting', 'melting', 'melting', 'melting', 'melting', 'melting', 'melting', 'melting', 'melting', 'freezing', 'melting', 'melting', 'melting', 'melting', 'melting', 'evaporation', 'melting', 'smelting']",melting,,freezing,0.0
CreatedBy,CreatedBy,Cocaine,Coca Plant,"['Cocaine', '', 'Caffeine', 'Alcohol', 'Cocaine', 'None', 'Alcohol', 'Cocaine', 'Marijuana', 'Unknown', 'Cocaine', 'Cocaine2', 'Cocaine1', 'Cocaine', 'Cocaine', 'Alcohol', 'Cocaine', 'Chlorine', 'CocaineSymbol', 'Alcohol']",Cocaine,Alcohol,,0.0
CreatedBy,CreatedBy,Fusion,combining atoms,"['', 'Fusion', 'Fusion', 'True', 'Fusion', 'Fusion', 'Fusion', 'Fusion', 'Synchronization', 'Alchemy', 'True', 'True', 'Target', 'Fusion', 'Fusion', 'Fusion', 'Fusion', 'Copy', 'Sphere', 'True']",Fusion,True,,0.0
CreatedBy,CreatedBy,faith,belief,"['faith', '', 'faith', 'true', 'faith', 'true', 'faith', 'belief', 'faith', 'faith', 'religion', 'true', 'faith', 'religion', 'belief', 'true', 'false', 'christianity', 'faith', 'value']",faith,true,belief,0.1
CreatedBy,CreatedBy,Death,poisonous gas,"['Death', '', 'Death', 'Death', 'Death', 'Death', 'None', 'True', 'Life', 'Birth', 'Death', 'Death', 'Damage', 'Life', 'CreatedBy', 'Death', 'Death', 'Death', 'True', 'Attack']",Death,True,Life,0.0
CreatedBy,CreatedBy,blues,blues musicians,"['blues', '', 'red', 'red', 'green', 'green', 'blue', 'blue', 'monochrome', 'red', 'blues', 'yellow', 'green', 'blues', 'red', 'black', 'blues', 'greens', 'blues', 'red']",blues,red,green,0.0
CreatedBy,CreatedBy,a cake,baking it,"['a cake', 'a cake', '', 'a cupcake', 'a pizza', 'a cookie', 'a pie', 'a ball', 'a cakerelation', 'a book', 'a cake', 'a flower', 'a chocolate cake', 'a box', 'a banana', 'a fruit', 'a cake', 'a cake', 'a piece of cake', 'a cake']",a cake,,a cupcake,0.0
CreatedBy,CreatedBy,A news article,a reporter,"['A news article', 'A news article', '', 'A story', 'An article', 'A video', 'CreatedBy', 'A report', 'A news item', 'A blog post', 'A message', 'A news story', 'An article', 'A news article', 'A news article', 'A news articlerelation: CreatedBy', 'A news article', 'A tweet', 'A news story', 'A news article']",A news article,An article,A news story,0.0
CreatedBy,CreatedBy,plastic,oil,"['', 'plastic', 'plasticrelation: CreatedBy', 'string', 'plasticrelation', 'object', 'metal', 'wood', 'glass', 'metal', 'data', 'plasticrelation: createdBy', 'wood', 'plastic', 'metal', 'plastic', 'wood', 'glass', 'plastic', 'metal']",plastic,metal,wood,0.0
CreatedBy,CreatedBy,website,designing,"['website', '', 'link', 'domain', 'site', 'website', 'site', 'URL', 'website', 'website', 'wikipedia', 'website', 'url', 'description', 'data', 'website', 'websiterelation: CreatedBy', 'website', 'website', 'Website']",website,site,,0.0
CreatedBy,CreatedBy,a novel,an author,"['a novel', '', 'createdBy', 'a novel', 'a novel', 'a novel', 'a novel', 'a novelrelation', 'a novel relation', 'an object', 'created by', 'a novel', 'a book', 'a novel relationship', 'a novel', 'a new object', 'a hypothesis', 'a novel', 'a novel', 'A novel']",a novel,,createdBy,0.0
CreatedBy,CreatedBy,an egalitarian society.,a political ideology,"['an egalitarian society.', 'an egalitarian society.', 'an egalitarian society', 'a democratic society.', 'a hierarchical society.', 'an egalitarian society', 'an egalitarian society.', 'an egalitarian society.relation: CreatedBy', 'an egalitarian society.', 'a patriarchal society.', 'an egalitarian society.', 'An egalitarian society.', 'a democracy.', 'a socialist society.', 'an egalitarian society.', 'an egalitarian society.relationship: CreatedBy', 'an egalitarian society.', 'a non-egalitarian society.', 'an egalitarian society.', 'a libertarian society.']",an egalitarian society.,an egalitarian society,a democratic society.,0.0
CreatedBy,CreatedBy,a dance,a choreographer,"['a dance', 'a dance', '', 'a song', 'a dance', 'a dance', 'a dance', 'a dance', 'a dance', 'a dance', 'a dance', 'a dance', 'a dance', 'a dance', 'a ballet', 'a dance', 'a dance', 'a party', 'a dance', 'a dance']",a dance,,a song,0.0
CreatedBy,CreatedBy,pirated software,crackers,"['pirated software', 'pirated software', '', 'downloaded software', 'pirated software', 'pirated hardware', 'pirated music', 'pirated software correlation: CreatedBy', 'pirated software', 'pirated software', 'malware', 'pirated software', 'pirated software', 'pirated software', 'software', 'downloaded software', 'antivirus software', 'pirated software', 'pirated games', 'unpatched software']",pirated software,downloaded software,,0.0
CreatedBy,CreatedBy,voltage,the seperation of electrical charges,"['voltage', '', 'current', 'voltage', 'voltage', 'value', 'voltage', 'current', 'voltage', 'voltage', 'current', 'input voltage', 'current', 'voltage', 'voltage', 'voltage1', 'voltage', 'voltagerelation: CreatedBy', 'voltage', 'voltage']",voltage,current,,0.0
CreatedBy,CreatedBy,human,parents,"['human', 'human', '', 'humanrelation: CreatedBy', 'humanrelation', 'human', 'humans', 'true', 'true', 'human', 'child', 'human', 'human', 'createdBy', 'android', 'human', 'human', 'object', 'man', 'false']",human,true,,0.0
CreatedBy,CreatedBy,a room,building walls,"['a room', 'a roomrelation', 'a room', '', 'a roomrelation: CreatedBy', 'an object', 'a house', 'a table', 'a wall', 'a hallway', 'a window', 'a door', 'a door', 'a building', 'a floor', 'a dungeon', 'a corridor', 'a scene', 'a room', 'a room']",a room,a door,a roomrelation,0.0
CreatedBy,CreatedBy,My jacket,Nollie,"['My shirt', 'My pants', 'My sweater', '', 'My hat', 'My clothes', 'My jacket', 'My dress', 'T-shirt', 'My coat', 'My shoes', 'My jeans', 'My hair', 'My trousers', 'My clothing', 'My suit', 'My wallet', 'My bag', 'My hoodie', 'My scarf']",My shirt,My pants,My sweater,0.0
CreatedBy,CreatedBy,source code,a programmer,"['source code', 'source code', 'source code', 'source code', 'source code', 'source code', 'source code', 'source code', 'source code', 'source code', 'source code', 'source code', 'source code', 'source code', 'source code', 'source code', '', 'source code', 'source code', 'source code']",source code,,,0.0
CreatedBy,CreatedBy,Hand sanitizer,factories,"['Hand sanitizer', 'Hand sanitizer', '', 'Body sanitizer', 'Deodorant', 'Laundry detergent', 'Finger sanitizer', 'Hand sanitizer', 'Self sanitizer', 'Hand sanitizer', 'Fire extinguisher', 'Hand sanitizer', 'Hands sanitizer', 'Hand sanitizer', 'Gloves sanitizer', 'Toilet paper', 'Skin cleanser', 'Hand sanitizer', 'Cleaner', 'Skin sanitizer']",Hand sanitizer,,Body sanitizer,0.0
CreatedBy,CreatedBy,light,lamps,"['light', 'light', 'lightrelation', '', 'lightrelation: CreatedBy', 'dark', 'light', 'lightrelation:', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'true', 'light', 'lightrelation: createdBy', 'light()', 'light']",light,lightrelation,,0.0
CreatedBy,CreatedBy,Emptiness,form,"['Emptiness', 'Intimacy', 'Emptiness', 'Conscientiousness', '', 'Ignorance', 'Emptiness', 'Emptiness', 'Emptiness', 'Resilience', 'Obliviousness', 'Absorption', 'Obsessiveness', 'Consistency', 'Unconsciousness', 'Emptiness', 'Emptiness', 'Desirability', 'Obsessiness', 'Emptiness']",Emptiness,Intimacy,Conscientiousness,0.0
CreatedBy,CreatedBy,sensation,nervous system,"['sensation', 'feeling', 'feeling', 'perception', 'sensation', '', 'perception', 'taste', 'sensation', 'sensation', 'sensation', 'taste', 'sensation', 'smell', 'object', 'sensation', 'sensation', 'sensation', 'sensation', 'emotion']",sensation,feeling,perception,0.0
CreatedBy,CreatedBy,Everything,God,"['', 'Nothing', 'CreatedBy', 'Everything', 'None', 'Everything', 'All', 'All objects', 'Nothing', 'Everything', 'Nothing', 'Nothing', 'Everything', 'Everything', 'Nothing', 'Everything', 'Everything', 'Relationships', 'Nothing', 'Relationship']",Everything,Nothing,,0.0
CreatedBy,CreatedBy,osx,Apple,"['osx', 'osx', 'osx', '', 'osx', 'osx', 'osx', 'osx', 'osx', 'x86_64', 'osx', 'osx', 'osx', 'osx', 'osx', 'osx', 'osx', 'osx', 'osx', 'osx']",osx,,x86_64,0.0
CreatedBy,CreatedBy,A set,its elements,"['A set', 'a set', '', 'An object', 'The set', 'A setrelation', 'A set', 'A set', 'An object', 'A set', 'None', 'A set', 'a set', 'Set', 'A set', 'A value', 'A set', 'CreatedBy', 'A set', 'A copy']",A set,a set,An object,0.0
CreatedBy,CreatedBy,a cappella,singers,"['a cappella', 'a cappella', 'a cappella', 'a cappella', 'a cappella', 'a cappella', 'a piano', 'a cappella relationship', 'a cappella', 'a cappella', 'a cappella', 'a cappella relation', 'a cappella', 'a cappella', '', 'a cappella', 'a cappella', 'a saxophone', 'a cappella', 'a cappella']",a cappella,a piano,a cappella relationship,0.0
CreatedBy,CreatedBy,music,musicians,"['music', '', 'musicrelation: CreatedBy', 'musicrelation', 'music', 'music', 'music', 'audio', 'music', 'audio', 'music', 'music', 'music', 'audio', 'music', 'music', 'music', 'music', 'music', 'music']",music,audio,,0.0
CreatedBy,CreatedBy,solar system,gas cloud,"['', 'solar system', 'planet', 'asteroid', 'planetary system', 'planet', 'exoplanet', 'planetary system', 'Mars', 'Jupiter', 'Jupiter', 'planetary system', 'planet', 'solar system', 'planet', 'galaxy', 'planet', 'outer solar system', 'planetary system', 'solar system']",planet,planetary system,solar system,0.0
CreatedBy,CreatedBy,rock music,rock musicians,"['rock music', 'music', '', 'rock art', 'rock music', 'video game music', 'music', 'rock music', 'rock music', 'rock music', 'rock music', 'sci-fi', 'rock music', 'rock music', 'rock music', 'pop music', 'rock music', 'rock music', 'jazz music', 'rock music']",rock music,music,,0.0
CreatedBy,CreatedBy,urine,kidneys,"['urine', 'blood', 'blood', 'semen', 'creatinine', 'feces', '', 'saliva', 'hair', 'urine correlation: CreatedBy', 'blood', 'urine', 'semen', 'water', 'urine', 'semen', 'urine', 'blood', 'saliva', 'urine']",urine,blood,semen,0.0
CreatedBy,CreatedBy,fruit,plants,"['fruit', '', 'fruitrelation: CreatedBy', 'fruit', 'fruit', 'apple', 'tree', 'fruit', 'fruit', 'fruit', 'fruit', 'fruitrelation', 'fruit', 'apple', 'fruit', 'egg', 'fruit', 'apple', 'apple', 'egg']",fruit,apple,egg,0.0
CreatedBy,CreatedBy,a program,programmning,"['a program', 'an object', 'a function', '', 'a program', 'the program', 'a function', 'a variable', 'a function', 'a function', 'an object', 'a variable', 'a function', 'a programrelation', 'a class', 'a string', 'a file', 'an object', 'a class', 'a method']",a function,an object,a program,0.0
CreatedBy,CreatedBy,weight machine,manufacturing plant,"['weight machine', '', 'weight machine', 'weight machine', 'weight machine', 'weight calculator', 'weights', 'weight machines', 'height machine', 'height machine', 'weight machine', 'weight machine', 'body weight machine', 'weight machine', 'weight machine', 'calculator', 'weight machine', 'weight machine', 'height machine', 'weight machine']",weight machine,height machine,,0.0
CreatedBy,CreatedBy,the universe,God,"['the universe', 'the universe', 'the universe correlation: CreatedBy', 'the universerelation', 'the universe relation', 'the universe', 'the universe correlation', 'the world', 'the universe relation: CreatedBy', 'the universerelation: CreatedBy', 'the universe', 'the universe', 'the universe', 'the universe', 'the universe', 'the universe-relation', 'the universe relationship: CreatedBy', 'the universe', 'the universe', 'the universerelation:']",the universe,the universe correlation: CreatedBy,the universerelation,0.0
CreatedBy,CreatedBy,A robot,botmaster,"['A robot', 'A robot', 'A computer', '', 'An object', 'A machine', 'A human', 'A car', 'A dog', 'The robot', 'A bot', 'a robot', 'A spider', 'A robot', 'CreatedBy', 'None', 'A cat', 'A spaceship', 'A robot', 'Object 3: Object 4: Object 5: Object 6:']",A robot,A computer,,0.0
CreatedBy,CreatedBy,sensation,brain,"['sensation', 'feeling', 'feeling', 'perception', 'sensation', '', 'perception', 'taste', 'sensation', 'sensation', 'sensation', 'taste', 'sensation', 'smell', 'object', 'sensation', 'sensation', 'sensation', 'sensation', 'emotion']",sensation,feeling,perception,0.0
CreatedBy,CreatedBy,vinegar,fermentation,"['citric acid', 'apple cider vinegar', 'vinegar', '', 'salt', 'coriander', 'salt', 'lemon juice', 'water', 'sugar', 'salt', 'balsamic vinegar', 'glycerin', 'oregano', 'sugar', 'water', 'cayenne pepper', 'sugar', 'salt', 'safflower']",salt,sugar,water,0.0
CreatedBy,CreatedBy,Confusion,mental illness,"['', 'Confusion', 'False', 'True', 'Concealment', 'Unconsciousness', 'Disorientation', 'Corruption', 'None', 'False', 'True', 'NullPointerException', 'Confusion', 'Invisibility', 'Confusion', 'Ignorance', 'True', 'Disturbance', 'Intrusion', 'Absorption']",Confusion,True,False,0.0
CreatedBy,CreatedBy,Judaism,Jews,"['Judaism', 'Christianity', 'Christianity', 'Islam', 'Islam', 'Christianity', 'Judaism', 'Christianity', 'Islam', 'Judaism', 'Judaism', 'Judaism', 'Christianity', 'Judaism', 'Buddhism', 'Catholicism', 'Judaism', 'Buddhism', 'Judaism', 'Judaism']",Judaism,Christianity,Islam,0.0
CreatedBy,CreatedBy,Sometimes a design,non-professional,"['Sometimes a design', 'Sometimes a designrelation', 'Sometimes a designrelation: CreatedBy', '', 'Sometimes a designrelation:', 'Sometimes a design relation', 'Sometimes a design', 'Sometimes a design', 'CreatedBy', 'Often a design', 'Often a design', 'Sometimes a design', 'Sometimes a design relationship', 'Sometimes a design', 'Sometimes a design', 'sometimes a design', 'Sometimes a design', 'Sometimes a design', 'Usually a design', 'Sometimes a design is created']",Sometimes a design,Often a design,Sometimes a designrelation,0.0
CreatedBy,CreatedBy,an orphan,killing a childs parents,"['an orphan', 'an orphan', '', 'an orphanrelation', 'an orphan relation', 'an orphanrelation: CreatedBy', 'an orphanrelation:', 'a child', 'an orphan relation: CreatedBy', 'an orphan', 'a child', 'an orphan', 'createdBy', 'an orphan', 'a parent', 'an orphan', 'orphan', 'an orphan', 'the orphan', 'an orphan correlation: CreatedBy']",an orphan,a child,,0.0
CreatedBy,CreatedBy,A zygote,the union of a haploid spermatozoon and ovum,"['A zygote', 'A mouse', '', 'A zygote', 'A dog', 'A cat', 'A monkey', 'A zygote', 'A zombie', 'The zygote', 'A zygote', 'An egg', 'A tree', 'A human', 'A zygote', 'A wolf', 'A snake', 'A zygote', 'A zygote', 'A Zygote']",A zygote,A mouse,,0.0
CreatedBy,CreatedBy,a cult,an ideology,"['a cult', 'a cult', '', 'a church', 'a religion', 'a cult', 'a cult', 'a cult', 'a cult', 'a sect', 'a cult', 'a cult relation: CreatedBy', 'a cult', 'a temple', 'a cult relationship', 'a cult', 'a cult', 'the cult', 'a cult relationship: CreatedBy', 'a religion']",a cult,a religion,,0.0
CreatedBy,CreatedBy,a flame,sparks,"['a flame', 'a flame', 'a fire', 'a torch', 'a fireball', '', 'a light', 'a smoke', 'a lava', 'a spark', 'a lightning', 'an object', 'the flame', 'a stone', 'a fire', 'a flame', 'a flame', 'a candle', 'a flame', 'a flame']",a flame,a fire,a torch,0.0
CreatedBy,CreatedBy,a program,compiling source code,"['a program', 'an object', 'a function', '', 'a program', 'the program', 'a function', 'a variable', 'a function', 'a function', 'an object', 'a variable', 'a function', 'a programrelation', 'a class', 'a string', 'a file', 'an object', 'a class', 'a method']",a function,an object,a program,0.0
CreatedBy,CreatedBy,Death,high voltage electricity,"['Death', '', 'Death', 'Death', 'Death', 'Death', 'None', 'True', 'Life', 'Birth', 'Death', 'Death', 'Damage', 'Life', 'CreatedBy', 'Death', 'Death', 'Death', 'True', 'Attack']",Death,True,Life,0.0
CreatedBy,CreatedBy,Religion,religious leaders,"['Religion', '', 'Science', 'Religion', 'Religion', 'Religion', 'Race', 'Religion', 'Politics', 'Culture', 'Religion', 'Religion', 'Religion', 'Religion', 'Religion', 'Religion', 'Religion', 'Philosophy', 'Religion', 'Magic']",Religion,,Science,0.0
CreatedBy,CreatedBy,Fear,mental illness,"['Fear', '', 'Fear', 'Fear', 'Anger', 'Strength', 'Strength', 'Ignorance', 'Anger', 'Fear', 'Fear', 'Fear', 'Fear', 'True', 'Perception', 'Fear', 'Strength', 'Fear', 'Fear', 'Fear']",Fear,Strength,Anger,0.0
CreatedBy,CreatedBy,a marriage,a wedding,"['a marriage', 'a marriage', '', 'a relationship', 'a divorce', 'a marriage', 'a marriage', 'marriage', 'a wedding', 'a marriage', 'marriage', 'a relationship', 'a marriage relationship', 'a marriage', 'divorce', 'a relationship', 'a marriage', 'a marriage', 'a marriage', 'a marriage']",a marriage,a relationship,marriage,0.05
CreatedBy,CreatedBy,tea,steeping tea leaves in hot water,"['coffee', 'tea', 'coffee', '', 'tea', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'tea', 'wine', 'tea', 'cake', 'tea', 'coffee', 'coffee', 'tea', 'coffee', 'chocolate']",coffee,tea,,0.0
CreatedBy,CreatedBy,sensation,stimulus,"['sensation', 'feeling', 'feeling', 'perception', 'sensation', '', 'perception', 'taste', 'sensation', 'sensation', 'sensation', 'taste', 'sensation', 'smell', 'object', 'sensation', 'sensation', 'sensation', 'sensation', 'emotion']",sensation,feeling,perception,0.0
CreatedBy,CreatedBy,Earth,God,"['Earth', '', 'Moon', 'Air', 'Sun', 'Moon', 'Moon', 'Earth', 'Earth', 'Moon', 'Space', 'Mars', 'None', 'Earth', 'Water', 'Space', 'Earth', 'Earth', 'Earth', 'Space']",Earth,Moon,Space,0.0
CreatedBy,CreatedBy,a song,a song writer,"['a song', 'a video', 'a movie', '', 'a song', 'a song', 'a story', 'a melody', 'a song', 'a picture', 'a song', 'a book', 'a song', 'a scene', 'a dance', 'a game', 'a song', 'a song', 'a song', 'a song']",a song,a video,a movie,0.0
CreatedBy,CreatedBy,a collection,a computer program,"['a collection', 'an object', '', 'an object', 'a list', 'a collection', 'a collection', 'a list', 'a collection', 'a collection', 'a collection', 'createdBy', 'a set', 'a collectionrelation', 'a collection', 'a set', 'A collection', 'a collection', 'a collection of objects', 'a reference']",a collection,an object,a list,0.0
CreatedBy,CreatedBy,a dam,engineers,"['a dam', '', 'a dam', 'a river', 'a river', 'the dam', 'createdBy', 'a damrelation', 'an object', 'a dam', 'a river', 'a lake', 'a damrelation: CreatedBy', 'dam', 'a dam', 'None', 'null', 'a dam', 'a dam', 'a bridge']",a dam,a river,,0.0
CreatedBy,CreatedBy,Film,director,"['Film', 'Video', 'Video', '', 'Audio', 'Video', 'Animation', 'Animation', 'Music', 'Animation', 'Music', 'Animation', 'Video', 'Audio', 'Video', 'Animation', 'Movie', 'Animation', 'Music', 'Video']",Video,Animation,Music,0.0
CreatedBy,CreatedBy,Dance,movement,"['Dance', '', 'Dancing', 'Dance', 'Move', 'Squeeze', 'Dance', 'Dance', 'Music', 'Dance', 'Music', 'Dive', 'Attack', 'Dance', 'Dance', 'Dance', 'Dance', 'Drowning', 'Song', 'Play']",Dance,Music,,0.0
CreatedBy,CreatedBy,an aisle,making a passageway ,"['an aisle', 'a shelf', 'a door', 'a room', 'a window', 'a wall', '', 'a chair', 'an aisle', 'a box', 'a table', 'an elevator', 'a row', 'a staircase', 'an altar', 'a floor', 'a shop', 'a closet', 'an elevator', 'a bench']",an aisle,an elevator,a shelf,0.0
CreatedBy,CreatedBy,Enterprise mobility,provisioning mobility related services throughout an enterprise,"['Enterprise mobility', '', 'Enterprise mobility', 'Enterprise mobility', 'Enterprise mobility', 'Enterprise mobility', 'Enterprise mobility', 'Workstation mobility', 'Enterprise mobility', 'Enterprise mobility', 'Autonomous mobility', 'Enterprise security', 'Sustainability', 'Enterprise mobility', 'Enterprise Mobility', 'Enterprise mobility', 'Enterprise mobility', 'Enterprise mobility', 'Enterprise mobility', 'Enterprise mobility']",Enterprise mobility,,Workstation mobility,0.0
CreatedBy,CreatedBy,hormones,glands,"['hormones', '', 'neurotransmitters', 'hormones', 'Hormones', 'estradiol', 'testosterone', 'hormones', 'hormones', 'hormones', 'genes', 'testosterone', 'hormones', 'hormones', 'estrogen', 'oxytocin', 'hormones', 'hormones', 'hormones', 'testosterone']",hormones,testosterone,,0.0
CreatedBy,CreatedBy,shelves,carpenter,"['shelves', 'shelves', 'shelves', 'shelves', 'books', '', 'shelves', 'shelves', 'shelves', 'shelves', 'shelves', 'books', 'tables', 'shelves', 'shelves', 'shelves', 'shelves', 'shelves', 'cabinets', 'desks']",shelves,books,,0.0
CreatedBy,CreatedBy,happiness,satisfaction,"['happiness', 'happiness', 'happiness', '', 'happiness', 'happiness', 'happiness', 'joy', 'happiness', 'happiness', 'sadness', 'satisfaction', 'happiness', 'sadness', 'love', 'love', 'happiness', 'health', 'happiness', 'happiness']",happiness,sadness,love,0.05
CreatedBy,CreatedBy,Peace,non voilence,"['Peace', '', 'War', 'War', 'Peace', 'Love', 'Good', 'Conflict', 'Freedom', 'Happiness', 'Good', 'Death', 'Truth', 'Peace', 'Peace', 'Relationships', 'Peace', 'Friendship', 'Sustainability', 'Death']",Peace,War,Good,0.0
