relation_type,relation_label,obj_1,obj_2,generative_text,Rank1_word,Rank2_word,Rank3_word,accuracy
MadeOf,is made of,Water,H2O,"['wood', 'wood', 'wood', 'sand', 'water', 'ice', 'wood', 'ice', 'stone', 'wood', 'sand', 'glass', 'water', 'paper', 'wood', 'ice', 'eggs', 'sand', 'wood', 'glass']",wood,sand,ice,0.0
MadeOf,is made of,wind,air,"['water', 'water', 'wood', 'sand', 'water', 'wood', 'stone', 'rocks', 'snow', 'sand', 'water', 'water', 'water', 'ice', 'water', 'wood', 'snow', 'water', 'wood', 'water']",water,wood,sand,0.0
MadeOf,is made of,whorehouse,rooms,"['whorehouse', 'house', 'whorehouse', 'brothel', 'whorehouse', 'house', 'house', 'house', 'whorehouse', 'house', 'house', 'whorehouse', 'house', 'whorehouse', 'house', 'brothel', 'furniture', 'brothel', 'kitchen', 'hotel']",house,whorehouse,brothel,0.0
MadeOf,is made of,adenozine,oxygen,"['wine', 'alcohol', 'sugar', 'water', 'wine', 'alcohol', 'wine', 'wine', 'sugar', 'tea', 'wine', 'alcohol', 'milk', 'milk', 'sugar', 'wine', 'wine', 'water', 'alcohol', 'milk']",wine,alcohol,sugar,0.0
MadeOf,is made of,The earth,layers of rock,"['water', 'water', 'water', 'rocks', 'rocks', 'wood', 'stone', 'water', 'sand', 'sand', 'stone', 'wood', 'water', 'rock', 'water', 'water', 'wood', 'rocks', 'trees', 'paper']",water,rocks,wood,0.0
MadeOf,is made of,The human body,water,"['hair', 'blood', 'bones', 'eggs', 'food', 'bone', 'hair', 'blood', 'hair', 'hair', 'hair', 'hair', 'eggs', 'blood', 'blood', 'bones', 'bones', 'blood', 'bones', 'hair']",hair,blood,bones,0.0
MadeOf,is made of,Hydrogen bomb,Plutonium,"['water', 'gas', 'water', 'metal', 'oil', 'glass', 'paper', 'water', 'water', 'water', 'water', 'water', 'water', 'gas', 'water', 'gas', 'water', 'water', 'water', 'gas']",water,gas,metal,0.0
MadeOf,is made of,a dog,flesh and bones,"['cat', 'cat', 'dog', 'dog', 'cat', 'cats', 'cat', 'horse', 'dogs', 'horse', 'dog', 'cat', 'a cat', 'dog', 'dog', 'sheep', 'a cat', 'cat', 'cat', 'sheep']",cat,dog,horse,0.0
MadeOf,is made of,Hydrogen,1 proton and 1 electron,"['water', 'water', 'water', 'gas', 'water', 'water', 'water', 'gas', 'water', 'water', 'gas', 'gas', 'water', 'wood', 'water', 'oil', 'water', 'oxygen', 'gas', 'metal']",water,gas,wood,0.0
MadeOf,is made of,A program,instructions,"['computer', 'text', 'text', 'computer', 'computer', 'text', 'code', 'paper', 'code', 'keyboard', 'computer', 'eggs', 'music', 'mouse', 'books', 'data', 'memory', 'software', 'computer', 'text']",computer,text,code,0.0
MadeOf,is made of,Desks,wood,"['paper', 'glass', 'stone', 'metal', 'wood', 'clay', 'cardboard', 'books', 'leather', 'water', 'paper', 'bricks', 'marble', 'furniture', 'wooden', 'brick', 'ice', 'plastic', 'cloth', 'tree']",paper,glass,stone,0.05
MadeOf,is made of,Byte,8 bits,"['string', 'string', 'paper', 'bytes', 'bytes', 'text', 'string', 'text', 'byte', 'string', 'byte', 'string', 'paper', 'paper', 'string', 'string', 'string', 'text', 'paper', 'paper']",string,paper,text,0.0
MadeOf,is made of,a tricycle,stell,"['bicycle', 'a car', 'car', 'bicycle', 'a car', 'car', 'a bicycle', 'horse', 'horse', 'a car', 'a car', 'a bicycle', 'bike', 'car', 'a cart', 'bicycle', 'car', 'bicycle', 'bicycle', 'a cart']",bicycle,a car,car,0.0
MadeOf,is made of,Insulation,foam,"['glass', 'glass', 'insulation', 'water', 'glass', 'metal', 'metal', 'insulation', 'glass', 'concrete', 'water', 'carpet', 'carpet', 'glass', 'metal', 'insulation', 'glass', 'paper', 'glass', 'concrete']",glass,insulation,metal,0.0
MadeOf,is made of,A choker,precious jewels,"['wood', 'paper', 'pipe', 'wood', 'wood', 'wood', 'paper', 'paper', 'wood', 'wood', 'poker', 'pipe', 'pipe', 'paper', 'wood', 'wood', 'pipe', 'paper', 'pipe', 'iron']",wood,paper,pipe,0.0
MadeOf,is made of,pepsi,phosphoric acid,"['paper', 'glass', 'water', 'plastic', 'coffee', 'glass', 'paper', 'glass', 'paper', 'plastic', 'eggs', 'water', 'paper', 'soda', 'milk', 'water', 'milk', 'glass', 'coffee', 'glass']",glass,paper,water,0.0
MadeOf,is made of,pepsi,citric acid,"['paper', 'glass', 'water', 'plastic', 'coffee', 'glass', 'paper', 'glass', 'paper', 'plastic', 'eggs', 'water', 'paper', 'soda', 'milk', 'water', 'milk', 'glass', 'coffee', 'glass']",glass,paper,water,0.0
MadeOf,is made of,rock salt,salt amd impurities,"['water', 'sand', 'salt', 'clay', 'wood', 'stone', 'water', 'sand', 'sand', 'sand', 'water', 'sand', 'wood', 'sand', 'water', 'water', 'water', 'water', 'clay', 'sand']",water,sand,clay,0.0
MadeOf,is made of,computer monitor,plastic,"['computer', 'laptop', 'printer', 'keyboard', 'TV', 'TV', 'laptop', 'laptop', 'keyboard', 'computer', 'laptop', 'laptop', 'computer', 'laptop', 'keyboard', 'laptop', 'keyboard', 'laptop', 'printer', 'laptop']",laptop,keyboard,computer,0.0
MadeOf,is made of,A Pitcher,Clay,"['ball', 'ball', 'ball', 'horse', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'wood', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball']",ball,horse,wood,0.0
MadeOf,is made of,old books,vellum,"['books', 'paper', 'books', 'paper', 'books', 'paper', 'books', 'books', 'books', 'books', 'books', 'wood', 'paper', 'paper', 'books', 'paper', 'paper', 'wood', 'books', 'paper']",books,paper,wood,0.0
MadeOf,is made of,life,memories,"['water', 'food', 'water', 'water', 'wood', 'books', 'food', 'paper', 'wood', 'flowers', 'wood', 'paper', 'flowers', 'glass', 'eggs', 'stone', 'food', 'water', 'books', 'stone']",water,food,wood,0.0
MadeOf,is made of,chairs,plastic,"['tables', 'tables', 'chairs', 'tables', 'tables', 'table', 'chairs', 'tables', 'tables', 'chairs', 'table', 'tables', 'table', 'chairs', 'table', 'table', 'table', 'table', 'books', 'furniture']",tables,table,chairs,0.0
MadeOf,is made of,lava,molten rock,"['water', 'water', 'rocks', 'wood', 'rock', 'sand', 'stone', 'wood', 'water', 'glass', 'ice', 'water', 'lava', 'rock', 'rocks', 'sand', 'sand', 'water', 'water', 'water']",water,sand,rocks,0.0
MadeOf,is made of,Idolatry,obsession,"['gold', 'books', 'gold', 'paper', 'food', 'gold', 'gold', 'books', 'gold', 'gold', 'books', 'paper', 'food', 'food', 'stone', 'paper', 'stone', 'flowers', 'flowers', 'flowers']",gold,books,paper,0.0
MadeOf,is made of,a shoelace,textile,"['wood', 'paper', 'a book', 'wood', 'paper', 'a book', 'wood', 'shoes', 'wood', 'paper', 'paper', 'books', 'sand', 'shoes', 'shoes', 'a book', 'shoes', 'wood', 'sand', 'wood']",wood,paper,shoes,0.0
MadeOf,is made of,blood,haemogloin,"['blood', 'water', 'food', 'wood', 'water', 'water', 'blood', 'blood', 'eggs', 'milk', 'wine', 'glass', 'blood', 'blood', 'food', 'blood', 'glass', 'bone', 'wine', 'milk']",blood,water,food,0.0
MadeOf,is made of,a Tarot card,cardboard,"['cards', 'paper', 'paper', 'card', 'cards', 'card', 'cards', 'paper', 'card', 'paper', 'a book', 'paper', 'pencil', 'a book', 'paper', 'cards', 'wood', 'a card', 'clock', 'paper']",paper,cards,card,0.0
MadeOf,is made of,Hand sanitizer,alcohol,"['soap', 'paper', 'water', 'glass', 'paper', 'soap', 'water', 'paper', 'soap', 'soap', 'soap', 'soap', 'soap', 'soap', 'soap', 'paper', 'paper', 'plastic', 'glass', 'paper']",soap,paper,water,0.0
MadeOf,is made of,peanut butter,peanuts and salt,"['chocolate', 'milk', 'milk', 'peanut butter', 'eggs', 'milk', 'cheese', 'eggs', 'eggs', 'chocolate', 'eggs', 'chocolate', 'milk', 'milk', 'milk', 'milk', 'chocolate', 'chocolate', 'chocolate', 'milk']",milk,chocolate,eggs,0.0
MadeOf,is made of,Fake teeth,Elephant Tendons,"['paper', 'glass', 'wood', 'paper', 'paper', 'glass', 'paper', 'wood', 'glass', 'paper', 'paper', 'paper', 'hair', 'paper', 'eggs', 'glass', 'wood', 'glass', 'paper', 'eggs']",paper,glass,wood,0.0
MadeOf,is made of,comb,plastic,"['paper', 'wood', 'wood', 'paper', 'paper', 'paper', 'glass', 'wood', 'wood', 'paper', 'paper', 'wood', 'paper', 'paper', 'glass', 'wood', 'paper', 'glass', 'metal', 'paper']",paper,wood,glass,0.0
MadeOf,is made of,a protein,aminoacids,"['eggs', 'eggs', 'milk', 'eggs', 'water', 'eggs', 'food', 'milk', 'sugar', 'eggs', 'sugar', 'eggs', 'water', 'eggs', 'egg', 'eggs', 'milk', 'egg', 'carboxylic acid', 'fish']",eggs,milk,water,0.0
MadeOf,is made of,neutron,quarks,"['water', 'gas', 'iron', 'metal', 'water', 'gas', 'metal', 'water', 'iron', 'iron', 'water', 'wood', 'water', 'gas', 'gas', 'gas', 'water', 'water', 'iron', 'coal']",water,gas,iron,0.0
MadeOf,is made of,plastic,carbon,"['glass', 'paper', 'glass', 'glass', 'wood', 'glass', 'glass', 'metal', 'glass', 'wood', 'wood', 'glass', 'glass', 'wood', 'wood', 'metal', 'paper', 'paper', 'paper', 'paper']",glass,paper,wood,0.0
MadeOf,is made of,Paper,wood,"['wood', 'wood', 'wood', 'wood', 'glass', 'paper', 'glass', 'paper', 'plastic', 'metal', 'wood', 'paper', 'cardboard', 'wood', 'wood', 'metal', 'paper', 'cardboard', 'wood', 'glass']",wood,paper,glass,0.4
MadeOf,is made of,milk,minerals,"['cheese', 'milk', 'milk', 'eggs', 'eggs', 'eggs', 'cheese', 'cheese', 'butter', 'cheese', 'water', 'bread', 'eggs', 'tea', 'butter', 'eggs', 'milk', 'milk', 'cheese', 'bread']",cheese,eggs,milk,0.0
MadeOf,is made of,a proton,quarks,"['gas', 'gas', 'a neutron', 'a neutron', 'a neutron', 'water', 'gas', 'a neutron', 'iron', 'water', 'a neutron', 'an electron', 'gas', 'gas', 'metal', 'iron', 'an electron', 'electron', 'a neutron', 'gas']",gas,a neutron,water,0.0
MadeOf,is made of,a dam,concert,"['water', 'wood', 'wood', 'stone', 'wood', 'water', 'water', 'wood', 'stone', 'paper', 'water', 'water', 'stone', 'wood', 'wood', 'rocks', 'wood', 'sand', 'wood', 'wood']",wood,water,stone,0.0
MadeOf,is made of,statues,stone,"['books', 'wood', 'trees', 'statues', 'furniture', 'trees', 'wood', 'books', 'books', 'wood', 'glass', 'statues', 'houses', 'books', 'trees', 'flowers', 'books', 'books', 'clay', 'statues']",books,wood,trees,0.0
MadeOf,is made of,pepsi,high fructose corn syrup,"['paper', 'glass', 'water', 'plastic', 'coffee', 'glass', 'paper', 'glass', 'paper', 'plastic', 'eggs', 'water', 'paper', 'soda', 'milk', 'water', 'milk', 'glass', 'coffee', 'glass']",glass,paper,water,0.0
MadeOf,is made of,a transmitted disease,microorganisms,"['blood', 'food', 'worms', 'disease', 'water', 'fungus', 'cancer', 'paper', 'blood', 'a virus', 'eggs', 'a virus', 'food', 'worms', 'a virus', 'water', 'a virus', 'fungus', 'paper', 'cancer']",a virus,blood,food,0.0
MadeOf,is made of,a titty,flesh,"['paper', 'cheese', 'paper', 'eggs', 'eggs', 'paper', 'paper', 'wood', 'paper', 'cheese', 'eggs', 'paper', 'paper', 'cake', 'paper', 'paper', 'paper', 'cheese', 'paper', 'paper']",paper,cheese,eggs,0.0
MadeOf,is made of,Internet,Noobs,"['books', 'paper', 'computer', 'telephone', 'telephone', 'paper', 'computer', 'phone', 'books', 'glass', 'paper', 'wood', 'books', 'telephone', 'water', 'telephone', 'furniture', 'computers', 'books', 'TV']",books,telephone,paper,0.0
MadeOf,is made of,rain,water,"['water', 'snow', 'snow', 'water', 'sand', 'snow', 'trees', 'wood', 'water', 'rocks', 'water', 'water', 'sand', 'water', 'snow', 'water', 'water', 'snow', 'snow', 'water']",water,snow,sand,0.45
MadeOf,is made of,Air,molecules,"['water', 'water', 'water', 'water', 'water', 'water', 'wood', 'wood', 'water', 'wood', 'wood', 'wood', 'glass', 'glass', 'wood', 'sand', 'glass', 'water', 'water', 'sand']",water,wood,glass,0.0
MadeOf,is made of,a table ,stone,"['chairs', 'table', 'wood', 'paper', 'glass', 'a chair', 'a chair', 'chairs', 'a book', 'a book', 'wood', 'glass', 'glass', 'wood', 'a chair', 'table', 'paper', 'paper', 'wood', 'chairs']",wood,chairs,paper,0.0
MadeOf,is made of,a clarenet,wood and plastic,"['wood', 'paper', 'paper', 'wood', 'a book', 'wood', 'wood', 'paper', 'eggs', 'paper', 'a book', 'wood', 'paper', 'wood', 'wood', 'paper', 'wood', 'paper', 'wood', 'paper']",wood,paper,a book,0.0
MadeOf,is made of,pepsi,caffeine,"['paper', 'glass', 'water', 'plastic', 'coffee', 'glass', 'paper', 'glass', 'paper', 'plastic', 'eggs', 'water', 'paper', 'soda', 'milk', 'water', 'milk', 'glass', 'coffee', 'glass']",glass,paper,water,0.0
MadeOf,is made of,A T-shirt ,cloth and fabric,"['shirt', 'shirt', 'shirt', 'shirt', 'shoes', 'sweater', 'shirt', 't-shirt', 'shoes', 'T-shirt', 'sweater', 'shirt', 'sweater', 'shoes', 'shirt', 'shirt', 'shoes', 'sweater', 'jeans', 'jeans']",shirt,shoes,sweater,0.0
MadeOf,is made of,Blue Cheese,Molded cheese,"['cheese', 'cheese', 'cheese', 'cheese', 'eggs', 'milk', 'milk', 'cheese', 'milk', 'cheese', 'milk', 'chocolate', 'cheese', 'milk', 'cheese', 'cheese', 'chocolate', 'eggs', 'bread', 'cheese']",cheese,milk,eggs,0.0
MadeOf,is made of,Hydrogen bomb,Uranium,"['water', 'gas', 'water', 'metal', 'oil', 'glass', 'paper', 'water', 'water', 'water', 'water', 'water', 'water', 'gas', 'water', 'gas', 'water', 'water', 'water', 'gas']",water,gas,metal,0.0
MadeOf,is made of,a bowl,glass,"['paper', 'paper', 'paper', 'glass', 'glass', 'tea', 'glass', 'a cup', 'paper', 'paper', 'a cup', 'paper', 'coffee', 'water', 'tea', 'wine', 'paper', 'bread', 'a pot', 'wood']",paper,glass,tea,0.15
MadeOf,is made of,organization,people,"['paper', 'books', 'books', 'paper', 'paper', 'furniture', 'paper', 'furniture', 'books', 'food', 'books', 'paper', 'table', 'wood', 'food', 'house', 'tree', 'chairs', 'books', 'tree']",paper,books,furniture,0.0
MadeOf,is made of,banana bread ,bananas,"['bread', 'chocolate', 'bananas', 'milk', 'coffee', 'fruit', 'paper', 'cheese', 'eggs', 'cake', 'milk', 'eggs', 'milk', 'milk', 'eggs', 'eggs', 'chocolate', 'eggs', 'milk', 'coffee']",milk,eggs,chocolate,0.05
MadeOf,is made of,toys,plastic,"['books', 'toys', 'toys', 'furniture', 'furniture', 'books', 'paper', 'books', 'toys', 'paper', 'books', 'books', 'books', 'clothes', 'toys', 'books', 'furniture', 'food', 'paper', 'books']",books,toys,furniture,0.0
MadeOf,is made of,continent,countries,"['land', 'continent', 'water', 'planet', 'island', 'stone', 'mountains', 'land', 'land', 'land', 'land', 'land', 'land', 'land', 'land', 'land', 'land', 'island', 'land', 'planet']",land,planet,island,0.0
MadeOf,is made of,toys,plastic,"['books', 'toys', 'toys', 'furniture', 'furniture', 'books', 'paper', 'books', 'toys', 'paper', 'books', 'books', 'books', 'clothes', 'toys', 'books', 'furniture', 'food', 'paper', 'books']",books,toys,furniture,0.0
MadeOf,is made of,continent,countries,"['land', 'continent', 'water', 'planet', 'island', 'stone', 'mountains', 'land', 'land', 'land', 'land', 'land', 'land', 'land', 'land', 'land', 'land', 'island', 'land', 'planet']",land,planet,island,0.0
MadeOf,is made of,music,sounds,"['books', 'paper', 'paper', 'books', 'water', 'wood', 'flowers', 'paper', 'glass', 'water', 'paper', 'wood', 'glass', 'drums', 'books', 'painting', 'flowers', 'wood', 'paper', 'books']",paper,books,wood,0.0
MadeOf,is made of,a boat,fiber,"['boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'horse', 'boat', 'boat', 'horse', 'boat', 'wood', 'water', 'boat', 'horse', 'boat', 'sand', 'horse', 'horse', 'wood']",boat,horse,wood,0.0
MadeOf,is made of,an egalitarian society.,people,"['women', 'money', 'men', 'people', 'land', 'an egalitarian society.', 'women', 'food', 'an egalitarian society.', 'books', 'money', 'slaves', 'land', 'gold', 'an egalitarian society.', 'women', 'men', 'food', 'an egalitarian society.', 'money']",an egalitarian society.,women,money,0.05
MadeOf,is made of,A plate,glass,"['paper', 'paper', 'paper', 'glass', 'wood', 'paper', 'glass', 'glass', 'wood', 'wood', 'paper', 'paper', 'stone', 'glass', 'stone', 'glass', 'wood', 'wood', 'stone', 'paper']",paper,glass,wood,0.25
MadeOf,is made of,A bath tub,iron and coated with porcelain,"['water', 'bathtub', 'shower', 'bathtub', 'water', 'water', 'water', 'water', 'shower', 'water', 'glass', 'wood', 'water', 'glass', 'water', 'shower', 'water', 'water', 'bathtub', 'shower']",water,shower,bathtub,0.0
MadeOf,is made of,A wicket,stumps,"['stone', 'wood', 'water', 'stone', 'stone', 'stone', 'stone', 'stone', 'stone', 'stone', 'wood', 'stone', 'stone', 'stone', 'stone', 'wood', 'stone', 'stone', 'wood', 'stone']",stone,wood,water,0.0
MadeOf,is made of,teams,team members,"['books', 'paper', 'teams', 'trees', 'paper', 'cars', 'trees', 'horses', 'wood', 'water', 'chairs', 'ice', 'dogs', 'books', 'food', 'furniture', 'trees', 'boats', 'clothes', 'teams']",trees,books,paper,0.0
MadeOf,is made of,a bullet ,copper,"['paper', 'glass', 'wood', 'bullets', 'water', 'gun', 'paper', 'glass', 'wood', 'glass', 'paper', 'wood', 'paper', 'glass', 'paper', 'paper', 'wood', 'water', 'glass', 'gun']",paper,glass,wood,0.0
MadeOf,is made of,OxyContin,Oxycodone,"['water', 'alcohol', 'water', 'gasoline', 'gasoline', 'water', 'water', 'water', 'water', 'gas', 'water', 'water', 'alcohol', 'alcohol', 'gasoline', 'water', 'water', 'coffee', 'alcohol', 'alcohol']",water,alcohol,gasoline,0.0
MadeOf,is made of,a board,wood,"['paper', 'paper', 'paper', 'wood', 'wood', 'wood', 'paper', 'paper', 'paper', 'glass', 'wood', 'chairs', 'paper', 'glass', 'wood', 'paper', 'wood', 'paper', 'metal', 'paper']",paper,wood,glass,0.3
MadeOf,is made of,A root system,vectors,"['wood', 'wood', 'soil', 'water', 'roots', 'soil', 'stone', 'water', 'grass', 'roots', 'trees', 'wood', 'wood', 'wood', 'earth', 'tree', 'oak', 'sand', 'rock', 'moss']",wood,soil,water,0.0
MadeOf,is made of,drums,wood,"['drums', 'drums', 'wood', 'drums', 'wood', 'guitars', 'guitar', 'pipes', 'drums', 'glass', 'wood', 'piano', 'pots', 'chairs', 'drums', 'wood', 'wood', 'drums', 'chairs', 'drums']",drums,wood,chairs,0.25
MadeOf,is made of,bomb,explosives,"['glass', 'paper', 'wood', 'glass', 'glass', 'paper', 'glass', 'paper', 'glass', 'glass', 'wood', 'glass', 'water', 'wood', 'fire', 'paper', 'metal', 'glass', 'paper', 'wood']",glass,paper,wood,0.0
MadeOf,is made of,a life ring,rubber,"['gold', 'gold', 'paper', 'paper', 'gold', 'paper', 'glass', 'glass', 'diamond', 'leather', 'silver', 'wood', 'diamonds', 'jewelry', 'water', 'diamond', 'jewelry', 'leather', 'metal', 'wood']",gold,paper,glass,0.0
MadeOf,is made of,shoes,leather,"['shoes', 'shoes', 'shoes', 'shoes', 'shoes', 'clothes', 'socks', 'leather', 'boots', 'furniture', 'leather', 'books', 'shoes', 'leather', 'shoes', 'shoes', 'shoes', 'shoes', 'shoes', 'shoes']",shoes,leather,clothes,0.15
MadeOf,is made of,Car,Metal,"['wood', 'wood', 'wood', 'wood', 'paper', 'wood', 'paper', 'glass', 'paper', 'glass', 'wood', 'glass', 'stone', 'wood', 'wood', 'wood', 'stone', 'furniture', 'metal', 'glass']",wood,glass,paper,0.0
MadeOf,is made of,rugby ball,plastic,"['paper', 'football', 'ball', 'tennis ball', 'tennis ball', 'tennis ball', 'bowling ball', 'paper', 'football', 'tennis ball', 'bowling ball', 'baseball', 'paper', 'basketball', 'football', 'bowling ball', 'bowling ball', 'bowling ball', 'paper', 'tennis ball']",tennis ball,bowling ball,paper,0.0
MadeOf,is made of,websites,webpages,"['books', 'blogs', 'websites', 'music', 'email', 'blogs', 'books', 'pictures', 'food', 'magazines', 'books', 'clothing', 'photos', 'books', 'books', 'books', 'books', 'coffee', 'music', 'books']",books,blogs,music,0.0
MadeOf,is made of,A wicket,stumps,"['stone', 'wood', 'water', 'stone', 'stone', 'stone', 'stone', 'stone', 'stone', 'stone', 'wood', 'stone', 'stone', 'stone', 'stone', 'wood', 'stone', 'stone', 'wood', 'stone']",stone,wood,water,0.0
MadeOf,is made of,tires,rubber,"['wood', 'wood', 'shoes', 'wood', 'furniture', 'wood', 'paper', 'tires', 'car', 'wood', 'paper', 'wood', 'shoes', 'cars', 'metal', 'glass', 'water', 'tires', 'paper', 'wheels']",wood,paper,shoes,0.0
MadeOf,is made of,teams,team members,"['books', 'paper', 'teams', 'trees', 'paper', 'cars', 'trees', 'horses', 'wood', 'water', 'chairs', 'ice', 'dogs', 'books', 'food', 'furniture', 'trees', 'boats', 'clothes', 'teams']",trees,books,paper,0.0
MadeOf,is made of,pepsi,sugar,"['paper', 'glass', 'water', 'plastic', 'coffee', 'glass', 'paper', 'glass', 'paper', 'plastic', 'eggs', 'water', 'paper', 'soda', 'milk', 'water', 'milk', 'glass', 'coffee', 'glass']",glass,paper,water,0.0
MadeOf,is made of,salt,Sodium Chloride,"['water', 'wood', 'milk', 'sugar', 'water', 'water', 'wood', 'milk', 'water', 'eggs', 'water', 'water', 'milk', 'water', 'milk', 'eggs', 'water', 'water', 'wood', 'water']",water,milk,wood,0.0
MadeOf,is made of,a house,metal,"['wood', 'furniture', 'wood', 'furniture', 'wood', 'furniture', 'stone', 'stone', 'wood', 'a room', 'furniture', 'wood', 'glass', 'furniture', 'wood', 'books', 'furniture', 'a room', 'wood', 'wood']",wood,furniture,stone,0.0
MadeOf,is made of,A container,metal,"['paper', 'paper', 'glass', 'paper', 'paper', 'wood', 'glass', 'wood', 'glass', 'wood', 'wood', 'paper', 'glass', 'water', 'glass', 'wood', 'paper', 'glass', 'paper', 'eggs']",paper,glass,wood,0.0
MadeOf,is made of,Sugar cookies,1 teaspoon vanilla,"['chocolate', 'sugar', 'sugar', 'cookies', 'cakes', 'cake', 'milk', 'paper', 'candy', 'sugar', 'chocolate', 'chocolate', 'cookies', 'milk', 'cake', 'milk', 'chocolate', 'sugar', 'milk', 'chocolate']",chocolate,sugar,milk,0.0
MadeOf,is made of,faeces,undigested food,"['paper', 'glass', 'eggs', 'flowers', 'water', 'glass', 'paper', 'flowers', 'eggs', 'paper', 'glass', 'water', 'eggs', 'paper', 'wood', 'paper', 'paper', 'glass', 'paper', 'wood']",paper,glass,eggs,0.0
MadeOf,is made of,a passageway,space,"['stairs', 'water', 'stairs', 'water', 'stairs', 'water', 'stairs', 'stairs', 'a bridge', 'a bridge', 'water', 'stone', 'stone', 'water', 'a house', 'stone', 'stairs', 'water', 'stone', 'a house']",stairs,water,stone,0.0
MadeOf,is made of,a bullet ,copper,"['paper', 'glass', 'wood', 'bullets', 'water', 'gun', 'paper', 'glass', 'wood', 'glass', 'paper', 'wood', 'paper', 'glass', 'paper', 'paper', 'wood', 'water', 'glass', 'gun']",paper,glass,wood,0.0
MadeOf,is made of,Dental enamel,hydroxyapatite,"['glass', 'leather', 'paper', 'leather', 'paper', 'glass', 'leather', 'leather', 'wood', 'paper', 'metal', 'gold', 'plastic', 'plastic', 'glass', 'metal', 'paint', 'gold', 'cloth', 'paper']",leather,paper,glass,0.0
MadeOf,is made of,A root system,vectors,"['wood', 'wood', 'soil', 'water', 'roots', 'soil', 'stone', 'water', 'grass', 'roots', 'trees', 'wood', 'wood', 'wood', 'earth', 'tree', 'oak', 'sand', 'rock', 'moss']",wood,soil,water,0.0
MadeOf,is made of,wind,moving air,"['water', 'water', 'wood', 'sand', 'water', 'wood', 'stone', 'rocks', 'snow', 'sand', 'water', 'water', 'water', 'ice', 'water', 'wood', 'snow', 'water', 'wood', 'water']",water,wood,sand,0.0
MadeOf,is made of,bomb,explosives,"['glass', 'paper', 'wood', 'glass', 'glass', 'paper', 'glass', 'paper', 'glass', 'glass', 'wood', 'glass', 'water', 'wood', 'fire', 'paper', 'metal', 'glass', 'paper', 'wood']",glass,paper,wood,0.0
MadeOf,is made of,teddy bears,plush,"['toys', 'toys', 'books', 'toys', 'toys', 'toys', 'dolls', 'books', 'books', 'toys', 'toys', 'dolls', 'dolls', 'cardboard', 'books', 'paper', 'toys', 'T-shirts', 'books', 'books']",toys,books,dolls,0.0
MadeOf,is made of,rugby ball,plastic,"['paper', 'football', 'ball', 'tennis ball', 'tennis ball', 'tennis ball', 'bowling ball', 'paper', 'football', 'tennis ball', 'bowling ball', 'baseball', 'paper', 'basketball', 'football', 'bowling ball', 'bowling ball', 'bowling ball', 'paper', 'tennis ball']",tennis ball,bowling ball,paper,0.0
MadeOf,is made of,a submarine,steel,"['water', 'boat', 'ship', 'boat', 'a submarine', 'water', 'boat', 'water', 'a boat', 'a boat', 'a ship', 'a ship', 'ship', 'ship', 'water', 'a boat', 'wood', 'boat', 'a boat', 'a ship']",water,boat,a boat,0.0
MadeOf,is made of,websites,webpages,"['books', 'blogs', 'websites', 'music', 'email', 'blogs', 'books', 'pictures', 'food', 'magazines', 'books', 'clothing', 'photos', 'books', 'books', 'books', 'books', 'coffee', 'music', 'books']",books,blogs,music,0.0
MadeOf,is made of,A balcony railing,wood or metal,"['stairs', 'glass', 'wood', 'wall', 'stairs', 'glass', 'wood', 'stairs', 'stairs', 'wall', 'glass', 'wood', 'glass', 'wood', 'wall', 'wood', 'stairs', 'glass', 'stone', 'glass']",glass,stairs,wood,0.0
MadeOf,is made of,teams,team members,"['books', 'paper', 'teams', 'trees', 'paper', 'cars', 'trees', 'horses', 'wood', 'water', 'chairs', 'ice', 'dogs', 'books', 'food', 'furniture', 'trees', 'boats', 'clothes', 'teams']",trees,books,paper,0.0
MadeOf,is made of,A bath tub,fiberglass and moulded into shape,"['water', 'bathtub', 'shower', 'bathtub', 'water', 'water', 'water', 'water', 'shower', 'water', 'glass', 'wood', 'water', 'glass', 'water', 'shower', 'water', 'water', 'bathtub', 'shower']",water,shower,bathtub,0.0
MadeOf,is made of,a bullet ,copper,"['paper', 'glass', 'wood', 'bullets', 'water', 'gun', 'paper', 'glass', 'wood', 'glass', 'paper', 'wood', 'paper', 'glass', 'paper', 'paper', 'wood', 'water', 'glass', 'gun']",paper,glass,wood,0.0
MadeOf,is made of,A root system,vectors,"['wood', 'wood', 'soil', 'water', 'roots', 'soil', 'stone', 'water', 'grass', 'roots', 'trees', 'wood', 'wood', 'wood', 'earth', 'tree', 'oak', 'sand', 'rock', 'moss']",wood,soil,water,0.0
MadeOf,is made of,bomb,explosives,"['glass', 'paper', 'wood', 'glass', 'glass', 'paper', 'glass', 'paper', 'glass', 'glass', 'wood', 'glass', 'water', 'wood', 'fire', 'paper', 'metal', 'glass', 'paper', 'wood']",glass,paper,wood,0.0
MadeOf,is made of,an anchor,iron,"['rope', 'wood', 'stone', 'rope', 'wood', 'rope', 'rope', 'wood', 'wood', 'stone', 'rope', 'wood', 'rope', 'stone', 'rope', 'paper', 'wood', 'stone', 'rope', 'wood']",rope,wood,stone,0.0
