relation_type,relation_label,obj_1,obj_2,generative_text,Rank1_word,Rank2_word,Rank3_word,accuracy
CreatedBy,CreatedBy,sound,vibrating air,"['a musician', 'a book', 'a musician', 'a songwriter', 'a musician', 'a dancer', 'a singer', 'a teacher', 'a movie', 'a painter', 'a musician', 'a dancer', 'a video game', 'a writer', 'a singer', 'a game', 'a musician', 'a painter', 'a book', 'a teacher']",a musician,a book,a dancer,0.0
CreatedBy,CreatedBy,"""The Hitchhiker's Guide to the Galaxy""",Douglas Adams,"['""The Hitchhiker\'s Guide to the Galaxy""', 'a book', 'a movie', 'a book', 'a musician', 'a musician', 'a writer', 'a hairdresser', 'a movie', 'a movie', 'a writer', 'a writer', 'a scientist', 'a musician', 'a book', 'a student', 'a hairdresser', 'a game', 'a film', 'a book']",a book,a movie,a musician,0.0
CreatedBy,CreatedBy,Form,emptiness,"['a musician', 'a writer', 'a dancer', 'a musician', 'a photographer', 'a musician', 'a singer', 'a painter', 'a composer', 'a scientist', 'a teacher', 'a singer/songwriter', 'a dancer', 'a book', 'a singer', 'a composer', 'a writer', 'a musician', 'a photographer', 'a painter']",a musician,a writer,a dancer,0.0
CreatedBy,CreatedBy,steak,butchering a cow,"['a dancer', 'a chef', 'a cook', 'a waiter', 'a musician', 'a baker', 'a hairdresser', 'a chicken', 'a chef', 'a baker', 'a baker', 'a waiter', 'a dancer', 'a cook', 'a hairdresser', 'a chicken', 'a dancer', 'a chef', 'a musician', 'a chef']",a chef,a dancer,a baker,0.0
CreatedBy,CreatedBy,melting,heat,"['a musician', 'a painter', 'a dancer', 'a baker', 'a cake', 'a cake', 'a book', 'a painting', 'a baker', 'a baker', 'a painting', 'a book', 'a painter', 'a musician', 'a musician', 'a musician', 'a baker', 'a musician', 'a painter', 'a songwriter']",a musician,a baker,a painter,0.0
CreatedBy,CreatedBy,Fusion,combining atoms,"['a dancer', 'a musician', 'a chef', 'a scientist', 'a cake', 'a magician', 'a movie', 'a dance', 'a baker', 'a dancer', 'a game', 'a musician', 'a flower', 'a cake', 'a dancer', 'a dancer', 'a movie', 'a dancer', 'a dancer', 'a chef']",a dancer,a musician,a chef,0.0
CreatedBy,CreatedBy,faith,belief,"['a teacher', 'a priest', 'a teacher', 'a musician', 'a doctor', 'a scientist', 'a rabbi', 'a Christian', 'a poet', 'a priest', 'a doctor', 'faith', 'a teacher', 'a priest', 'a teacher', 'a rabbi', 'a priest', 'a teacher', 'a scientist', 'a teacher']",a teacher,a priest,a doctor,0.0
CreatedBy,CreatedBy,A news article,a reporter,"['a journalist', 'a journalist', 'a writer', 'a reporter', 'a newspaper', 'a writer', 'a journalist', 'a journalist', 'a student', 'a writer', 'a newspaper', 'a reporter', 'a politician', 'a journalist', 'a teacher', 'a reporter', 'a newspaper', 'a teacher', 'a writer', 'a journalist']",a journalist,a writer,a reporter,0.15
CreatedBy,CreatedBy,diamond,pressure,"['a musician', 'a painter', 'a dancer', 'a musician', 'a musician', 'a musician', 'a hairdresser', 'a musician', 'a musician', 'a painter', 'a painter', 'a musician', 'a dancer', 'a musician', 'a dancer', 'a painter', 'a dancer', 'a musician', 'a painter', 'a baker']",a musician,a painter,a dancer,0.0
CreatedBy,CreatedBy,Death,cyanide,"['a doctor', 'a musician', 'a teacher', 'a murderer', 'a dancer', 'a painter', 'a hairdresser', 'a cat', 'a movie', 'a musician', 'a doctor', 'a doctor', 'a cat', 'a doctor', 'a baker', 'a movie', 'a teacher', 'a doctor', 'a student', 'a doctor']",a doctor,a musician,a teacher,0.0
CreatedBy,CreatedBy,pizza,pizza store,"['a pizza connoisseur', 'a musician', 'a restaurant', 'a baker', 'a chef', 'a movie', 'a baker', 'a movie', 'a musician', 'a baker', 'a musician', 'a restaurant', 'a musician', 'a chef', 'a musician', 'a pizza connoisseur', 'a restaurant', 'a chef', 'a restaurant', 'a restaurant']",a musician,a restaurant,a baker,0.0
CreatedBy,CreatedBy,plastic,oil,"['a painter', 'a book', 'a painter', 'a painter', 'a musician', 'a painting', 'a book', 'a painter', 'a painter', 'a painter', 'a painter', 'a painter', 'a painting', 'a movie', 'a painter', 'a painter', 'a musician', 'a painter', 'a painting', 'a painter']",a painter,a painting,a book,0.0
CreatedBy,CreatedBy,babies,parents,"['a child', 'a teacher', 'a baby', 'children', 'a baby', 'a dog', 'a student', 'a girl', 'a musician', 'a boy', 'a book', 'a child', 'a cat', 'a teacher', 'a child', 'a child', 'a book', 'a cat', 'a baker', 'a baker']",a child,a teacher,a baby,0.0
CreatedBy,CreatedBy,website,designing,"['a musician', 'a musician', 'a video game', 'a restaurant', 'a blogger', 'a company', 'a student', 'a movie', 'a game', 'a musician', 'a video game', 'a movie', 'a photographer', 'a blogger', 'a game', 'a student', 'a blogger', 'a company', 'a writer', 'a restaurant']",a musician,a blogger,a video game,0.0
CreatedBy,CreatedBy,beer,brewers,"['a musician', 'a movie', 'a pizza', 'a book', 'wine', 'a game', 'a cake', 'a movie', 'a pizza', 'a book', 'a fish', 'a game', 'a cake', 'a musician', 'a baker', 'a fish', 'a baker', 'a musician', 'a movie', 'a musician']",a musician,a movie,a pizza,0.0
CreatedBy,CreatedBy,sound,by the vocal cords,"['a musician', 'a book', 'a musician', 'a songwriter', 'a musician', 'a dancer', 'a singer', 'a teacher', 'a movie', 'a painter', 'a musician', 'a dancer', 'a video game', 'a writer', 'a singer', 'a game', 'a musician', 'a painter', 'a book', 'a teacher']",a musician,a book,a dancer,0.0
CreatedBy,CreatedBy,a novel,an author,"['a writer', 'a book', 'a movie', 'a writer', 'a painter', 'a novelist', 'a writer', 'a movie', 'a book', 'a teacher', 'a movie', 'a musician', 'a book', 'a writer', 'a book', 'a writer', 'a painter', 'a novelist', 'a cook', 'a painter']",a writer,a book,a movie,0.0
CreatedBy,CreatedBy,understanding,learning,"['a teacher', 'a writer', 'a scientist', 'a teacher', 'a musician', 'understanding', 'a teacher', 'a student', 'a musician', 'a teacher', 'a painter', 'a teacher', 'a teacher', 'a writer', 'understanding', 'an artist', 'a scientist', 'a scientist', 'a teacher', 'a doctor']",a teacher,a scientist,a writer,0.0
CreatedBy,CreatedBy,a dam,humans,"['a hairdresser', 'a hairdresser', 'a teacher', 'a musician', 'a river', 'a farmer', 'a dancer', 'a fish', 'a fish', 'a teacher', 'a river', 'a baker', 'a painter', 'a fisherman', 'a farmer', 'a painter', 'a fisherman', 'a musician', 'a fisherman', 'a musician']",a musician,a fisherman,a hairdresser,0.0
CreatedBy,CreatedBy,melting,heat,"['a musician', 'a painter', 'a dancer', 'a baker', 'a cake', 'a cake', 'a book', 'a painting', 'a baker', 'a baker', 'a painting', 'a book', 'a painter', 'a musician', 'a musician', 'a musician', 'a baker', 'a musician', 'a painter', 'a songwriter']",a musician,a baker,a painter,0.0
CreatedBy,CreatedBy,Cocaine,Coca Plant,"['a musician', 'a dancer', 'a doctor', 'a teacher', 'a dancer', 'a doctor', 'a dancer', 'cocaine', 'a doctor', 'a musician', 'a doctor', 'a teacher', 'a teacher', 'a baker', 'a drug dealer', 'a carpenter', 'a teacher', 'a carpenter', 'a drug addict', 'a musician']",a doctor,a teacher,a musician,0.0
CreatedBy,CreatedBy,Fusion,combining atoms,"['a dancer', 'a musician', 'a chef', 'a scientist', 'a cake', 'a magician', 'a movie', 'a dance', 'a baker', 'a dancer', 'a game', 'a musician', 'a flower', 'a cake', 'a dancer', 'a dancer', 'a movie', 'a dancer', 'a dancer', 'a chef']",a dancer,a musician,a chef,0.0
CreatedBy,CreatedBy,faith,belief,"['a teacher', 'a priest', 'a teacher', 'a musician', 'a doctor', 'a scientist', 'a rabbi', 'a Christian', 'a poet', 'a priest', 'a doctor', 'faith', 'a teacher', 'a priest', 'a teacher', 'a rabbi', 'a priest', 'a teacher', 'a scientist', 'a teacher']",a teacher,a priest,a doctor,0.0
CreatedBy,CreatedBy,Death,poisonous gas,"['a doctor', 'a musician', 'a teacher', 'a murderer', 'a dancer', 'a painter', 'a hairdresser', 'a cat', 'a movie', 'a musician', 'a doctor', 'a doctor', 'a cat', 'a doctor', 'a baker', 'a movie', 'a teacher', 'a doctor', 'a student', 'a doctor']",a doctor,a musician,a teacher,0.0
CreatedBy,CreatedBy,blues,blues musicians,"['a singer', 'a singer', 'a musician', 'a songwriter', 'a musician', 'a musician', 'a songwriter', 'a singer', 'a singer', 'a band', 'a musician', 'a singer', 'a musician', 'a singer', 'a singer', 'a singer/songwriter', 'a musician', 'a dancer', 'a dancer', 'a musician']",a singer,a musician,a songwriter,0.0
CreatedBy,CreatedBy,a cake,baking it,"['a baker', 'a baker', 'a student', 'a baker', 'a baker', 'a baker', 'a student', 'a baker', 'a baker', 'a student', 'a student', 'a baker', 'a student', 'a baker', 'a baker', 'a baker', 'a baker', 'a baker', 'a student', 'a baker']",a baker,a student,,0.0
CreatedBy,CreatedBy,A news article,a reporter,"['a journalist', 'a journalist', 'a writer', 'a reporter', 'a newspaper', 'a writer', 'a journalist', 'a journalist', 'a student', 'a writer', 'a newspaper', 'a reporter', 'a politician', 'a journalist', 'a teacher', 'a reporter', 'a newspaper', 'a teacher', 'a writer', 'a journalist']",a journalist,a writer,a reporter,0.15
CreatedBy,CreatedBy,plastic,oil,"['a painter', 'a book', 'a painter', 'a painter', 'a musician', 'a painting', 'a book', 'a painter', 'a painter', 'a painter', 'a painter', 'a painter', 'a painting', 'a movie', 'a painter', 'a painter', 'a musician', 'a painter', 'a painting', 'a painter']",a painter,a painting,a book,0.0
CreatedBy,CreatedBy,website,designing,"['a musician', 'a musician', 'a video game', 'a restaurant', 'a blogger', 'a company', 'a student', 'a movie', 'a game', 'a musician', 'a video game', 'a movie', 'a photographer', 'a blogger', 'a game', 'a student', 'a blogger', 'a company', 'a writer', 'a restaurant']",a musician,a blogger,a video game,0.0
CreatedBy,CreatedBy,a novel,an author,"['a writer', 'a book', 'a movie', 'a writer', 'a painter', 'a novelist', 'a writer', 'a movie', 'a book', 'a teacher', 'a movie', 'a musician', 'a book', 'a writer', 'a book', 'a writer', 'a painter', 'a novelist', 'a cook', 'a painter']",a writer,a book,a movie,0.0
CreatedBy,CreatedBy,an egalitarian society.,a political ideology,"['an egalitarian society.', 'an egalitarian society.', 'a feminist society.', 'a feminist society.', 'an egalitarian society.', 'an egalitarian society.', 'an egalitarian society.', 'a student', 'an egalitarian society.', 'a woman', 'an agrarian society.', 'a woman', 'an egalitarian society', 'a politician', 'a musician', 'an egalitarian society.', 'an egalitarian society.', 'a feminist society.', 'an aristocratic society.', 'a philosopher']",an egalitarian society.,a feminist society.,a woman,0.0
CreatedBy,CreatedBy,a dance,a choreographer,"['a dancer', 'a musician', 'a dancer', 'a dancer', 'a musician', 'a musician', 'a dancer', 'a dancer', 'a singer/songwriter', 'a dancer', 'a dancer', 'a musician', 'a dancer', 'a singer', 'a musician', 'a teacher', 'a hairdresser', 'a dancer', 'a songwriter', 'a songwriter']",a dancer,a musician,a songwriter,0.0
CreatedBy,CreatedBy,pirated software,crackers,"['a video game', 'a movie', 'a video game', 'a game', 'a musician', 'a computer', 'a movie', 'a game', 'a video game', 'a movie', 'a video game', 'a thief', 'a video game', 'a pirate', 'a game', 'a film', 'a book', 'a movie', 'a video game', 'a movie']",a video game,a movie,a game,0.0
CreatedBy,CreatedBy,voltage,the seperation of electrical charges,"['a clock', 'a speaker', 'a conductor', 'a TV', 'a clock', 'a TV', 'a lamp', 'a lamp', 'a TV', 'a musician', 'a conductor', 'a clock', 'an electrician', 'a conductor', 'a speaker', 'an electrician', 'a conductor', 'a speaker', 'a speaker', 'a conductor']",a conductor,a speaker,a clock,0.0
CreatedBy,CreatedBy,human,parents,"['a person', 'a scientist', 'a musician', 'a human', 'a fish', 'a scientist', 'a woman', 'a doctor', 'a cat', 'a man', 'a computer', 'a dog', 'a dog', 'a musician', 'a hairdresser', 'a person', 'a fish', 'a cat', 'a person', 'a scientist']",a person,a scientist,a musician,0.0
CreatedBy,CreatedBy,a room,building walls,"['a teacher', 'a teacher', 'a theater', 'a teacher', 'a student', 'a book', 'a restaurant', 'a movie', 'a theater', 'a student', 'a book', 'a teacher', 'a writer', 'a teacher', 'a painter', 'a teacher', 'a teacher', 'a teacher', 'a restaurant', 'a teacher']",a teacher,a theater,a student,0.0
CreatedBy,CreatedBy,My jacket,Nollie,"['a musician', 'a teacher', 'a student', 'a photographer', 'a painter', 'a book', 'a teacher', 'a musician', 'a painter', 'a musician', 'a photographer', 'a musician', 'a baker', 'a writer', 'a musician', 'a photographer', 'a student', 'a musician', 'a student', 'a teacher']",a musician,a teacher,a student,0.0
CreatedBy,CreatedBy,source code,a programmer,"['a programmer', 'a book', 'a writer', 'a programmer', 'a composer', 'source code', 'a composer', 'a game', 'a writer', 'a computer', 'a programmer', 'a musician', 'a programmer', 'a user', 'a musician', 'a website', 'a book', 'a programmer', 'a web developer', 'a software engineer']",a programmer,a book,a writer,0.25
CreatedBy,CreatedBy,Hand sanitizer,factories,"['a dental hygienist', 'a hairdresser', 'a doctor', 'a nurse', 'a hand sanitizer', 'a teacher', 'a chef', 'a doctor', 'a painter', 'a dentist', 'a baker', 'a baker', 'a student', 'a nurse', 'a student', 'a musician', 'a teacher', 'a book', 'a baker', 'a painter']",a baker,a doctor,a nurse,0.0
CreatedBy,CreatedBy,light,lamps,"['a musician', 'a painter', 'a painter', 'a musician', 'a musician', 'a painter', 'a movie', 'a book', 'a painter', 'a musician', 'a musician', 'a book', 'a tree', 'a movie', 'a musician', 'a flower', 'a tree', 'a candle', 'a painter', 'a candle']",a musician,a painter,a movie,0.0
CreatedBy,CreatedBy,Emptiness,form,"['a teacher', 'a teacher', 'a painter', 'a musician', 'a person', 'a student', 'a magician', 'a doctor', 'a dancer', 'a writer', 'a teacher', 'a scientist', 'a teacher', 'an artist', 'a teacher', 'a teacher', 'a painter', 'a musician', 'a painter', 'a teacher']",a teacher,a painter,a musician,0.0
CreatedBy,CreatedBy,sensation,nervous system,"['a dancer', 'a musician', 'a person', 'a painter', 'a dancer', 'a dancer', 'a dancer', 'a teacher', 'a musician', 'a musician', 'a book', 'a dancer', 'a dancer', 'a dancer', 'a dancer', 'a dancer', 'a dancer', 'a movie', 'a dancer', 'a musician']",a dancer,a musician,a person,0.0
CreatedBy,CreatedBy,Everything,God,"['everything', 'everything', 'everything', 'everything', 'a book', 'a musician', 'a teacher', 'a teacher', 'everything', 'a writer', 'a writer', 'a painter', 'a musician', 'Everything', 'a movie', 'a doctor', 'everything', 'a painter', 'a scientist', 'everything']",everything,a musician,a teacher,0.0
CreatedBy,CreatedBy,osx,Apple,"['a programmer', 'osx', 'osx', 'a user', 'a computer', 'a game', 'a writer', 'a painter', 'a game', 'a book', 'osx', 'a game', 'a programmer', 'a user', 'a book', 'a tree', 'osx', 'a tree', 'a painter', 'a writer']",osx,a game,a programmer,0.0
CreatedBy,CreatedBy,A set,its elements,"['a book', 'a movie', 'a teacher', 'a teacher', 'a book', 'a game', 'a musician', 'a writer', 'a book', 'a painter', 'a musician', 'a movie', 'a student', 'a writer', 'a student', 'a game', 'a painting', 'a book', 'a dancer', 'a teacher']",a book,a teacher,a movie,0.0
CreatedBy,CreatedBy,a cappella,singers,"['a cappella player', 'a singer/songwriter', 'a pianist', 'a pianist', 'a musician', 'a composer', 'a singer', 'a teacher', 'a violinist', 'a songwriter', 'a dancer', 'a pianist', 'a singer/songwriter', 'a hairdresser', 'a songwriter', 'a singer', 'a singer-songwriter', 'a cappella singer', 'a musician', 'a composer']",a pianist,a singer/songwriter,a musician,0.0
CreatedBy,CreatedBy,music,musicians,"['a musician', 'a dancer', 'a teacher', 'a painter', 'a singer', 'a musician', 'a composer', 'a songwriter', 'a movie', 'a musician', 'a book', 'a songwriter', 'a writer', 'a dancer', 'a performer', 'a teacher', 'a dance', 'a producer', 'a photographer', 'a poet']",a musician,a dancer,a teacher,0.0
CreatedBy,CreatedBy,solar system,gas cloud,"['a scientist', 'a scientist', 'a physicist', 'a star', 'a musician', 'an astronaut', 'a scientist', 'a student', 'a scientist', 'a scientist', 'a sailor', 'a scientist', 'a scientist', 'a scientist', 'a movie', 'a scientist', 'a scientist', 'a scientist', 'a scientist', 'a scientist']",a scientist,a physicist,a star,0.0
CreatedBy,CreatedBy,rock music,rock musicians,"['a singer', 'a singer', 'a band', 'a musician', 'a rock band', 'a singer', 'a band', 'a band', 'a songwriter', 'a singer', 'a musician', 'a video game', 'a singer/songwriter', 'a movie', 'a rock band', 'a musician', 'a drummer', 'a rock band', 'a drummer', 'a songwriter']",a singer,a band,a musician,0.0
CreatedBy,CreatedBy,urine,kidneys,"['a doctor', 'a student', 'a woman', 'a doctor', 'a teacher', 'a fish', 'a doctor', 'a student', 'a cat', 'a doctor', 'a book', 'a fish', 'a beer', 'a student', 'a cat', 'a book', 'a student', 'a beer', 'a student', 'a doctor']",a doctor,a student,a fish,0.0
CreatedBy,CreatedBy,fruit,plants,"['a cake', 'a book', 'a flower', 'a fish', 'a tree', 'a cake', 'a fish', 'a tree', 'a fish', 'a flower', 'a hairdresser', 'a book', 'a fish', 'a flower', 'a tree', 'a cake', 'a game', 'a flower', 'a flower', 'a baker']",a flower,a fish,a cake,0.0
CreatedBy,CreatedBy,a program,programmning,"['a programmer', 'a computer', 'a game', 'a writer', 'a programmer', 'a computer', 'a programmer', 'a computer', 'a teacher', 'a programmer', 'a book', 'a musician', 'a student', 'a writer', 'a programmer', 'a computer', 'a scientist', 'a teacher', 'a game', 'a computer']",a programmer,a computer,a game,0.0
CreatedBy,CreatedBy,weight machine,manufacturing plant,"['a musician', 'a dancer', 'a teacher', 'a doctor', 'a computer', 'a dancer', 'a doctor', 'a dancer', 'a musician', 'a teacher', 'a teacher', 'a computer', 'a teacher', 'a carpenter', 'a carpenter', 'a computer', 'a carpenter', 'a carpenter', 'a dancer', 'a doctor']",a dancer,a teacher,a carpenter,0.0
CreatedBy,CreatedBy,the universe,God,"['a scientist', 'a musician', 'a movie', 'a book', 'a scientist', 'a scientist', 'a physicist', 'a magician', 'a mathematician', 'a painter', 'a scientist', 'a writer', 'a scientist', 'a person', 'a philosopher', 'a computer', 'a movie', 'a musician', 'a book', 'a scientist']",a scientist,a musician,a movie,0.0
CreatedBy,CreatedBy,A robot,botmaster,"['a scientist', 'a robot', 'a teacher', 'a computer', 'a musician', 'a person', 'a writer', 'a teacher', 'a student', 'a scientist', 'a dancer', 'a scientist', 'a writer', 'a person', 'a teacher', 'a computer', 'a writer', 'a teacher', 'a teacher', 'a musician']",a teacher,a scientist,a writer,0.0
CreatedBy,CreatedBy,sensation,brain,"['a dancer', 'a musician', 'a person', 'a painter', 'a dancer', 'a dancer', 'a dancer', 'a teacher', 'a musician', 'a musician', 'a book', 'a dancer', 'a dancer', 'a dancer', 'a dancer', 'a dancer', 'a dancer', 'a movie', 'a dancer', 'a musician']",a dancer,a musician,a person,0.0
CreatedBy,CreatedBy,vinegar,fermentation,"['a cake', 'vinegar', 'a beer', 'a book', 'a tea', 'a cake', 'a fish', 'a salad', 'a tea', 'a beer', 'a bottle', 'a book', 'a cake', 'a flower', 'a fish', 'a flower', 'a tea', 'a beer', 'a baker', 'a bottle']",a cake,a beer,a tea,0.0
CreatedBy,CreatedBy,Confusion,mental illness,"['a teacher', 'a student', 'a student', 'a teacher', 'a teacher', 'a scientist', 'a doctor', 'a teacher', 'a person', 'a magician', 'a professor', 'a musician', 'a doctor', 'a writer', 'a student', 'a child', 'a teacher', 'a dancer', 'a musician', 'a scientist']",a teacher,a student,a scientist,0.0
CreatedBy,CreatedBy,Judaism,Jews,"['a rabbi', 'a rabbi', 'a rabbi', 'Judaism', 'a rabbi', 'Judaism', 'Judaism', 'Judaism', 'a rabbi', 'a musician', 'Judaism', 'a musician', 'a musician', 'a rabbi', 'a rabbi', 'a musician', 'a Jew', 'a Muslim', 'a musician', 'a Jew']",a rabbi,Judaism,a musician,0.0
CreatedBy,CreatedBy,Sometimes a design,non-professional,"['a designer', 'a painter', 'a designer', 'a musician', 'a writer', 'a photographer', 'a designer', 'a painter', 'a teacher', 'a painter', 'a designer', 'a painter', 'a writer', 'a designer', 'a designer', 'a designer', 'a designer', 'a designer', 'a designer', 'a designer']",a designer,a painter,a writer,0.0
CreatedBy,CreatedBy,an orphan,killing a childs parents,"['a teacher', 'a child', 'a student', 'a musician', 'a painter', 'a doctor', 'a teacher', 'a writer', 'a teacher', 'a teacher', 'a teacher', 'a teacher', 'a student', 'a child', 'a teacher', 'a teacher', 'a child', 'a teacher', 'a teacher', 'a teacher']",a teacher,a child,a student,0.0
CreatedBy,CreatedBy,A zygote,the union of a haploid spermatozoon and ovum,"['a student', 'a child', 'a teacher', 'a dog', 'a dog', 'a zygote', 'a person', 'a cat', 'a baby', 'a scientist', 'a teacher', 'a child', 'a teacher', 'a teacher', 'a student', 'a dog', 'a child', 'a teacher', 'a student', 'a person']",a teacher,a student,a child,0.0
CreatedBy,CreatedBy,a cult,an ideology,"['a musician', 'a teacher', 'a member of a cult', 'a magician', 'a priest', 'a witch', 'a teacher', 'a musician', 'a member of a cult', 'a writer', 'a priest', 'a musician', 'a musician', 'a teacher', 'a teacher', 'a magician', 'a cult member', 'a student', 'a teacher', 'a scientist']",a teacher,a musician,a member of a cult,0.0
CreatedBy,CreatedBy,a flame,sparks,"['a hairdresser', 'a painter', 'a tree', 'a tree', 'a hairdresser', 'a baker', 'a painter', 'a flower', 'a painter', 'a flower', 'a dancer', 'a painter', 'a painter', 'a flower', 'a dancer', 'a teacher', 'a dancer', 'a painter', 'a person', 'a painter']",a painter,a flower,a dancer,0.0
CreatedBy,CreatedBy,a program,compiling source code,"['a programmer', 'a computer', 'a game', 'a writer', 'a programmer', 'a computer', 'a programmer', 'a computer', 'a teacher', 'a programmer', 'a book', 'a musician', 'a student', 'a writer', 'a programmer', 'a computer', 'a scientist', 'a teacher', 'a game', 'a computer']",a programmer,a computer,a game,0.0
CreatedBy,CreatedBy,Death,high voltage electricity,"['a doctor', 'a musician', 'a teacher', 'a murderer', 'a dancer', 'a painter', 'a hairdresser', 'a cat', 'a movie', 'a musician', 'a doctor', 'a doctor', 'a cat', 'a doctor', 'a baker', 'a movie', 'a teacher', 'a doctor', 'a student', 'a doctor']",a doctor,a musician,a teacher,0.0
CreatedBy,CreatedBy,Religion,religious leaders,"['a musician', 'a teacher', 'a scientist', 'religion', 'a politician', 'a doctor', 'a writer', 'a musician', 'a philosopher', 'a poet', 'a musician', 'a teacher', 'a teacher', 'a teacher', 'a scientist', 'a doctor', 'a musician', 'a musician', 'a teacher', 'a teacher']",a teacher,a musician,a scientist,0.0
CreatedBy,CreatedBy,Fear,mental illness,"['a teacher', 'a musician', 'a dog', 'a scientist', 'a person', 'a student', 'a magician', 'a child', 'a thief', 'a dog', 'a cat', 'a teacher', 'a musician', 'a cat', 'a dog', 'a writer', 'a scientist', 'a musician', 'a student', 'a teacher']",a teacher,a musician,a dog,0.0
CreatedBy,CreatedBy,a marriage,a wedding,"['a teacher', 'a musician', 'a doctor', 'a teacher', 'a woman', 'a man', 'a movie', 'a doctor', 'a teacher', 'a teacher', 'a painter', 'a musician', 'a teacher', 'a baker', 'a movie', 'a teacher', 'a teacher', 'a woman', 'a dancer', 'a man']",a teacher,a musician,a doctor,0.0
CreatedBy,CreatedBy,tea,steeping tea leaves in hot water,"['a teacher', 'a musician', 'a student', 'a hairdresser', 'a teacher', 'a waiter', 'a teacher', 'a book', 'a hairdresser', 'a baker', 'a musician', 'a teacher', 'a student', 'a movie', 'a book', 'a baker', 'a teacher', 'a painter', 'a dancer', 'a musician']",a teacher,a musician,a student,0.0
CreatedBy,CreatedBy,sensation,stimulus,"['a dancer', 'a musician', 'a person', 'a painter', 'a dancer', 'a dancer', 'a dancer', 'a teacher', 'a musician', 'a musician', 'a book', 'a dancer', 'a dancer', 'a dancer', 'a dancer', 'a dancer', 'a dancer', 'a movie', 'a dancer', 'a musician']",a dancer,a musician,a person,0.0
CreatedBy,CreatedBy,Earth,God,"['a scientist', 'a geologist', 'a scientist', 'a geologist', 'a fish', 'a farmer', 'a scientist', 'a scientist', 'a scientist', 'a geologist', 'a farmer', 'a scientist', 'a scientist', 'a fisherman', 'a scientist', 'a tree', 'a geologist', 'a geologist', 'a scientist', 'a fisherman']",a scientist,a geologist,a farmer,0.0
CreatedBy,CreatedBy,a song,a song writer,"['a singer', 'a teacher', 'a musician', 'a songwriter', 'a dancer', 'a student', 'a teacher', 'a teacher', 'a musician', 'a singer', 'a dancer', 'a musician', 'a performer', 'a teacher', 'a producer', 'a composer', 'a songwriter', 'a book', 'a dancer', 'a songwriter']",a teacher,a musician,a songwriter,0.0
CreatedBy,CreatedBy,a collection,a computer program,"['a book', 'a book', 'a movie', 'a musician', 'a book', 'a painter', 'a writer', 'a musician', 'a photographer', 'a teacher', 'a photographer', 'a painter', 'a painting', 'a teacher', 'a book', 'a painter', 'a photographer', 'a writer', 'a musician', 'a teacher']",a book,a musician,a painter,0.0
CreatedBy,CreatedBy,a dam,engineers,"['a hairdresser', 'a hairdresser', 'a teacher', 'a musician', 'a river', 'a farmer', 'a dancer', 'a fish', 'a fish', 'a teacher', 'a river', 'a baker', 'a painter', 'a fisherman', 'a farmer', 'a painter', 'a fisherman', 'a musician', 'a fisherman', 'a musician']",a musician,a fisherman,a hairdresser,0.0
CreatedBy,CreatedBy,Film,director,"['a musician', 'a musician', 'a movie', 'a movie', 'a film producer', 'a musician', 'a photographer', 'a photographer', 'a filmmaker', 'a filmmaker', 'a movie', 'a composer', 'a musician', 'a film producer', 'a movie producer', 'a musician', 'a writer', 'a painter', 'a photographer', 'a producer']",a musician,a movie,a photographer,0.0
CreatedBy,CreatedBy,Dance,movement,"['a dancer', 'a dancer', 'a dancer', 'a dancer', 'a dancer', 'a dancer', 'a musician', 'a dancer', 'a dancer', 'a dancer', 'a dancer', 'a musician', 'a dancer', 'a dancer', 'a dancer', 'a dancer', 'a dancer', 'a musician', 'a dance instructor', 'a ballet dancer']",a dancer,a musician,a dance instructor,0.0
CreatedBy,CreatedBy,an aisle,making a passageway ,"['a baker', 'a theater', 'a teacher', 'an auditorium', 'a restaurant', 'a bus', 'a baker', 'a store', 'a theater', 'a baker', 'a baker', 'a theater', 'a theater', 'a baker', 'a bus', 'a musician', 'a teacher', 'a store', 'a teacher', 'a theater']",a baker,a theater,a teacher,0.0
CreatedBy,CreatedBy,Enterprise mobility,provisioning mobility related services throughout an enterprise,"['a scientist', 'a business', 'a student', 'a company', 'an engineer', 'a teacher', 'a student', 'a scientist', 'a student', 'a scientist', 'a business', 'a student', 'a student', 'a scientist', 'a teacher', 'a musician', 'a carpenter', 'a carpenter', 'a company', 'an engineer']",a student,a scientist,a business,0.0
CreatedBy,CreatedBy,hormones,glands,"['hormones', 'hormones', 'a doctor', 'a scientist', 'a doctor', 'a woman', 'a doctor', 'a musician', 'a doctor', 'hormones', 'a cat', 'hormones', 'a doctor', 'a doctor', 'a scientist', 'a doctor', 'a doctor', 'a doctor', 'a doctor', 'a doctor']",a doctor,hormones,a scientist,0.0
CreatedBy,CreatedBy,shelves,carpenter,"['shelves', 'shelves', 'a book', 'a store', 'shelves', 'a book', 'a store', 'shelves', 'a teacher', 'a clock', 'a book', 'a teacher', 'a bookseller', 'shelves', 'a bookstore', 'a shopkeeper', 'a clock', 'a storekeeper', 'a store', 'a teacher']",shelves,a book,a store,0.0
CreatedBy,CreatedBy,happiness,satisfaction,"['happiness', 'happiness', 'happiness', 'a musician', 'a musician', 'happiness', 'a person', 'happiness', 'a teacher', 'a scientist', 'a student', 'happiness', 'happiness', 'a lover', 'a doctor', 'a writer', 'a doctor', 'a student', 'a teacher', 'happiness']",happiness,a musician,a teacher,0.0
