relation_type,relation_label,obj_1,obj_2,generative_text,Rank1_word,Rank2_word,Rank3_word,accuracy
ReceivesAction,is/are,a candle,lit,"['a lamp', 'a candle in your hand', 'a lamp', 'a cigarette', 'a torch', 'a lantern', 'a lamp', 'a torch', 'a cigarette', 'lamp', 'a lantern', 'a cigar', 'a lamp', 'a candle on your head', 'a book', 'a lantern', 'a cigarette', 'a light bulb', 'a torch', 'a cigar']",a lamp,a cigarette,a torch,0.0
ReceivesAction,is/are,carrots,sliced,"['eaten', 'eaten', 'potatoes', 'eaten', 'eaten', 'apples', 'eaten', 'books', 'eaten', 'eaten', 'eaten', 'eaten', 'eaten', 'eaten', 'eaten', 'eaten', 'eaten', 'eaten', 'eaten', 'eaten']",eaten,potatoes,apples,0.0
ReceivesAction,is/are,Most people,biased,"['books', 'shoes', 'clothes', 'worn on your feet', 'most people', 'eaten', 'most people', 'worn on your feet', 'books', 'books', 'books', 'wearing shoes', 'pants', 'worn on your feet', 'worn on your feet', 'eaten', 'wearing shoes', 'shoes', 'shoes', 'wears on your feet']",books,worn on your feet,shoes,0.0
ReceivesAction,is/are,Tanks,used in wars,"['tank', 'tanks', 'armor', 'tanks', 'tank', 'armored vehicles', 'tanks', 'tank', 'tanks', 'boots', 'a tank', 'armor', 'armored vehicles', 'guns', 'tank', 'Guns', 'Armor', 'armoured vehicles', 'tank', 'armor']",tank,tanks,armor,0.0
ReceivesAction,is/are,a bulb,broken,"['a lamp', 'a candle', 'a lamp', 'a candle', 'a lamp', 'lamp', 'a candle', 'a lamp', 'a candle', 'a light bulb', 'a bulb on your head', 'a light bulb', 'glasses', 'a flashlight', 'books', 'a torch', 'a cigarette', 'hat', 'an apple', 'a light bulb']",a lamp,a candle,a light bulb,0.0
ReceivesAction,is/are,The human body,covered by skin,"['clothes', 'hair', 'the body of a human being', 'shoes', 'the brain', 'the human body', 'the brain', 'pants', 'is/are', 'books', 'clothing', 'is/are', 'hair', 'eaten', 'hair', 'the body of the human being', 'hair', 'the brain', 'eyes', 'eyes']",hair,the brain,is/are,0.0
ReceivesAction,is/are,Paper,made out of wood,"['books', 'a piece of paper', 'books', 'written on a piece of paper', 'a piece of paper', 'printed on a piece of paper', 'eaten', 'books', 'shoes', 'pencils', 'a book', 'pillows', 'worn on your feet', 'pencil', 'pencils', 'books', 'read', 'clothes', 'worn on your feet', 'eaten']",books,a piece of paper,eaten,0.0
ReceivesAction,is/are,Chese,made from milk,"['shoes', 'worn on your feet', 'eaten', 'pants', 'eaten', 'worn on your feet', 'clothes', 'worn on your feet', 'books', 'boots', 'worn on your feet', 'books', 'eaten', 'shoes', 'worn on your feet', 'shirt', 'worn on your feet', 'jeans', 'shoes', 'glasses']",worn on your feet,shoes,eaten,0.0
ReceivesAction,is/are,A soccer ball,purchased from a sports equipment store,"['eaten', 'shoes', 'socks', 'tennis ball', 'eaten', 'worn on your feet', 'worn on your feet', 'sneakers', 'a basketball', 'a football', 'worn on your feet', 'worn on your feet', 'a ball', 'tennis ball', 'played on a soccer field', 'written on a piece of paper', 'a piece of cake', 'read', 'a baseball', 'a hat']",worn on your feet,eaten,tennis ball,0.0
ReceivesAction,is/are,A ball,hit with a bat,"['eaten', 'eaten', 'a piece of cake', 'read', 'written on a piece of paper', 'read', 'worn on your feet', 'worn on your feet', 'worn on your feet', 'ball', 'ball', 'eaten', 'eaten', 'played', 'eaten', 'shoes', 'ball', 'played', 'eaten', 'piece of cake']",eaten,worn on your feet,ball,0.0
ReceivesAction,is/are,emacs,opened,"['boots', 'bookmarks', 'written on a piece of paper', 'notepad', 'books', 'fedora', 'shoes', 'notepad', 'bookmarks', 'keyboard', 'mouse', 'a book', 'read', 'a text editor', 'worn on your feet', 'read', 'elisp', 'worksheet', 'read', 'is/are']",read,bookmarks,notepad,0.0
ReceivesAction,is/are,people,killed in war,"['people', 'books', 'people', 'people', 'friends', 'clothes', 'people', 'eaten', 'you', 'women', 'pets', 'dogs', 'friends', 'food', 'eaten', 'people', 'eaten', 'food', 'books', 'people']",people,eaten,books,0.0
ReceivesAction,is/are,Steel,made from Iron Ore,"['boots', 'shoes', 'iron', 'armor', 'iron', 'jewellery', 'iron', 'a piece of steel', 'books', 'leather', 'metal', 'sword', 'books', 'armor', 'armor', 'metal', 'metal', 'hat', 'clothes', 'armor']",armor,iron,metal,0.0
ReceivesAction,is/are,Politicians,elected by the people they govern,"['politicians', 'elected', 'elected', 'politician', 'politicians', 'elected', 'elected', 'elected', 'politicians', 'politicians', 'politicians', 'politicians', 'elected', 'elected', 'politicians', 'elected', 'elected', 'politician', 'a politician', 'elected']",elected,politicians,politician,0.0
ReceivesAction,is/are,A glove,worn on a hand,"['worn on your hands', 'worn on your hands', 'worn on your hands', 'worn on your hand', 'worn on your hand', 'worn on your hands', 'worn on your hands', 'worn on your feet', 'worn on your hands', 'worn on your hands', 'worn on your left hand', 'boots', 'worn on your feet', 'worn on your hand', 'gloves', 'worn on your hands and feet', 'worn on your hands', 'a pair of shoes', 'shoes', 'worn on your hands']",worn on your hands,worn on your hand,worn on your feet,0.0
ReceivesAction,is/are,emacs,closed,"['boots', 'bookmarks', 'written on a piece of paper', 'notepad', 'books', 'fedora', 'shoes', 'notepad', 'bookmarks', 'keyboard', 'mouse', 'a book', 'read', 'a text editor', 'worn on your feet', 'read', 'elisp', 'worksheet', 'read', 'is/are']",read,bookmarks,notepad,0.0
ReceivesAction,is/are,Tanks,used in wars,"['tank', 'tanks', 'armor', 'tanks', 'tank', 'armored vehicles', 'tanks', 'tank', 'tanks', 'boots', 'a tank', 'armor', 'armored vehicles', 'guns', 'tank', 'Guns', 'Armor', 'armoured vehicles', 'tank', 'armor']",tank,tanks,armor,0.0
ReceivesAction,is/are,A soccer ball,purchased from a sports equipment store,"['eaten', 'shoes', 'socks', 'tennis ball', 'eaten', 'worn on your feet', 'worn on your feet', 'sneakers', 'a basketball', 'a football', 'worn on your feet', 'worn on your feet', 'a ball', 'tennis ball', 'played on a soccer field', 'written on a piece of paper', 'a piece of cake', 'read', 'a baseball', 'a hat']",worn on your feet,eaten,tennis ball,0.0
ReceivesAction,is/are,Most people,biased,"['books', 'shoes', 'clothes', 'worn on your feet', 'most people', 'eaten', 'most people', 'worn on your feet', 'books', 'books', 'books', 'wearing shoes', 'pants', 'worn on your feet', 'worn on your feet', 'eaten', 'wearing shoes', 'shoes', 'shoes', 'wears on your feet']",books,worn on your feet,shoes,0.0
ReceivesAction,is/are,A ball,hit with a bat,"['eaten', 'eaten', 'a piece of cake', 'read', 'written on a piece of paper', 'read', 'worn on your feet', 'worn on your feet', 'worn on your feet', 'ball', 'ball', 'eaten', 'eaten', 'played', 'eaten', 'shoes', 'ball', 'played', 'eaten', 'piece of cake']",eaten,worn on your feet,ball,0.0
ReceivesAction,is/are,Art,displayed in art galleries,"['books', 'books', 'painting', 'read', 'reading', 'written on a piece of paper', 'art', 'music', 'books', 'books', 'done', 'paintings', 'a painting', 'writing', 'shoes', 'paint', 'painting', 'eaten', 'books', 'painted']",books,painting,read,0.0
ReceivesAction,is/are,a pledge,broken,"['a pledge', 'a pledge', 'pledge', 'books', 'a gift', 'a pledge', 'books', 'a pledge', 'a gift', 'pledge', 'a pledge', 'a book', 'signed', 'a pledge', 'money', 'books', 'pledge', 'a card', 'read', 'books']",a pledge,books,pledge,0.0
ReceivesAction,is/are,emacs,opened,"['boots', 'bookmarks', 'written on a piece of paper', 'notepad', 'books', 'fedora', 'shoes', 'notepad', 'bookmarks', 'keyboard', 'mouse', 'a book', 'read', 'a text editor', 'worn on your feet', 'read', 'elisp', 'worksheet', 'read', 'is/are']",read,bookmarks,notepad,0.0
ReceivesAction,is/are,people,killed in war,"['people', 'books', 'people', 'people', 'friends', 'clothes', 'people', 'eaten', 'you', 'women', 'pets', 'dogs', 'friends', 'food', 'eaten', 'people', 'eaten', 'food', 'books', 'people']",people,eaten,books,0.0
ReceivesAction,is/are,A glove,worn on a hand,"['worn on your hands', 'worn on your hands', 'worn on your hands', 'worn on your hand', 'worn on your hand', 'worn on your hands', 'worn on your hands', 'worn on your feet', 'worn on your hands', 'worn on your hands', 'worn on your left hand', 'boots', 'worn on your feet', 'worn on your hand', 'gloves', 'worn on your hands and feet', 'worn on your hands', 'a pair of shoes', 'shoes', 'worn on your hands']",worn on your hands,worn on your hand,worn on your feet,0.0
ReceivesAction,is/are,justice,served in a courtroom,"['justice', 'justice', 'done', 'read', 'justice', 'books', 'love', 'done', 'love', 'law', 'eaten', 'law', 'dead', 'justice', 'justice', 'law', 'done', 'killed', 'done', 'love']",justice,done,love,0.0
ReceivesAction,is/are,The oceans,composed of salt water,"['eaten', 'books', 'water', 'water', 'eaten', 'books', 'clothes', 'eaten', 'eaten', 'eaten', 'shoes', 'eaten on your feet', 'food', 'books', 'fish', 'books', 'the sea', 'the sea', 'read', 'water']",eaten,books,water,0.0
ReceivesAction,is/are,a stone,thrown,"['a piece of wood', 'a tree', 'a rock', 'books', 'a book', 'a tree', 'a piece of stone', 'eaten', 'a piece of wood', 'a rock', 'eaten', 'worn on your feet', 'worn on your feet', 'jewellery', 'a statue', 'a book', 'a piece of stone', 'a tree', 'books', 'a rock']",a tree,a rock,a piece of wood,0.0
ReceivesAction,is/are,Champagne,made in France,"['glasses', 'wine', 'wine', 'wine', 'wine', 'wine', 'wine', 'wine glasses', 'glasses', 'mugs', 'champagne', 'wine', 'glasses', 'wine', 'glasses', 'bottles', 'wine glasses', 'wine', 'wine', 'wine']",wine,glasses,wine glasses,0.0
ReceivesAction,is/are,a town,composed of many neighborhoods,"['a village', 'a castle', 'a village', 'a house', 'a castle', 'a village', 'shops', 'a shop', 'a house', 'an island', 'a castle', 'a small town', 'a village', 'a farm', 'a small town', 'a tavern', 'a building', 'a city', 'a park', 'a castle']",a village,a castle,a house,0.0
ReceivesAction,is/are,tea,brewed,"['a cup of tea', 'eaten', 'a cup of tea', 'eaten', 'glasses', 'books', 'coffee', 'tea', 'mugs', 'drink', 'read', 'tea bags', 'coffee', 'cup of tea', 'books', 'eaten', 'water', 'cupcakes', 'tea', 'tea bags']",eaten,a cup of tea,books,0.0
ReceivesAction,is/are,an uncle,married to an aunt,"['a piece of cake', 'eaten', 'books', 'clothes', 'a dog', 'a piece of cake', 'eaten', 'a book', 'eaten', 'worn on your feet', 'a dog', 'eaten', 'eaten', 'a book', 'shoes', 'uncle', 'eaten', 'dead', 'eaten on your feet', 'uncle']",eaten,a piece of cake,a dog,0.0
ReceivesAction,is/are,Sea shells,found on the beach,"['boots', 'sandals', 'fish', 'worn on your feet', 'sandals', 'books', 'shoes', 'socks', 'eaten', 'rocks', 'clothes', 'eaten', 'shoelaces', 'hat', 'eaten', 'eaten', 'sandals', 'worn on your feet', 'sandals', 'shoelaces']",sandals,eaten,worn on your feet,0.0
ReceivesAction,is/are,A container,made out of plastic,"['books', 'eaten', 'pillows', 'books', 'empty', 'books', 'books', 'a box', 'eaten', 'food', 'a box', 'pillows', 'a book', 'clothes', 'empty', 'food', 'eaten', 'a bag', 'a bottle', 'eaten']",books,eaten,pillows,0.0
ReceivesAction,is/are,Flour,used in making bread to eat,"['shoes', 'bread', 'sweatpants', 'cupcakes', 'boots', 'water', 'sandals', 'clothes', 'sweatpants', 'pillows', 'eaten', 'worn on your feet', 'cake', 'water', 'water', 'water', 'baked goods', 'sandals', 'glasses', 'baked']",water,sweatpants,sandals,0.0
ReceivesAction,is/are,A salary,augmented by benefits,"['salary', 'paid', 'salary', 'paid', 'paid', 'salary', 'paid', 'a job', 'paid', 'salary', 'books', 'a job', 'salary', 'paid', 'salary', 'pay', 'a salary', 'money', 'paid', 'books']",paid,salary,a job,0.0
ReceivesAction,is/are,A ball,hit with a bat,"['eaten', 'eaten', 'a piece of cake', 'read', 'written on a piece of paper', 'read', 'worn on your feet', 'worn on your feet', 'worn on your feet', 'ball', 'ball', 'eaten', 'eaten', 'played', 'eaten', 'shoes', 'ball', 'played', 'eaten', 'piece of cake']",eaten,worn on your feet,ball,0.0
ReceivesAction,is/are,emacs,opened,"['boots', 'bookmarks', 'written on a piece of paper', 'notepad', 'books', 'fedora', 'shoes', 'notepad', 'bookmarks', 'keyboard', 'mouse', 'a book', 'read', 'a text editor', 'worn on your feet', 'read', 'elisp', 'worksheet', 'read', 'is/are']",read,bookmarks,notepad,0.0
ReceivesAction,is/are,Socks,found in a drawer,"['pants', 'worn on your feet', 'boots', 'worn on your feet', 'worn on your feet', 'worn on your feet', 'jeans', 'underwear', 'shirt', 'pants', 'panties', 'socks', 'slippers', 'underwear', 'dress', 'shoes', 'shirt', 'worn on your feet', 'underwear', 'shoes on your feet']",worn on your feet,underwear,pants,0.0
ReceivesAction,is/are,Steel,made from Iron Ore,"['boots', 'shoes', 'iron', 'armor', 'iron', 'jewellery', 'iron', 'a piece of steel', 'books', 'leather', 'metal', 'sword', 'books', 'armor', 'armor', 'metal', 'metal', 'hat', 'clothes', 'armor']",armor,iron,metal,0.0
ReceivesAction,is/are,A salary,augmented by benefits,"['salary', 'paid', 'salary', 'paid', 'paid', 'salary', 'paid', 'a job', 'paid', 'salary', 'books', 'a job', 'salary', 'paid', 'salary', 'pay', 'a salary', 'money', 'paid', 'books']",paid,salary,a job,0.0
ReceivesAction,is/are,Aluminum cans,recycled,"['metal cans', 'metal cans', 'metal cans', 'metal cans', 'books', 'iron cans', 'glass bottles', 'tin cans', 'beer cans', 'iron cans', 'Metal cans', 'glass bottles', 'glasses', 'tin cans', 'books', 'shoes', 'steel cans', 'books', 'glass bottles', 'iron cans']",metal cans,books,iron cans,0.0
ReceivesAction,is/are,tea,brewed,"['a cup of tea', 'eaten', 'a cup of tea', 'eaten', 'glasses', 'books', 'coffee', 'tea', 'mugs', 'drink', 'read', 'tea bags', 'coffee', 'cup of tea', 'books', 'eaten', 'water', 'cupcakes', 'tea', 'tea bags']",eaten,a cup of tea,books,0.0
ReceivesAction,is/are,papers,read,"['books', 'books', 'books', 'papers', 'pencils', 'written on a piece of paper', 'books', 'read', 'pencils', 'books', 'books', 'books', 'bought', 'a book', 'eaten', 'clothes', 'books', 'glasses', 'pictures', 'books']",books,pencils,papers,0.05
ReceivesAction,is/are,Chairs,found in all countries,"['chairs', 'stairs', 'stairs', 'shoes', 'books', 'stairs', 'stairs', 'chairs', 'pants', 'stairs', 'stairs', 'stairs', 'boots', 'books', 'chairs', 'books', 'books', 'tennis shoes', 'doors', 'slippers']",stairs,books,chairs,0.0
ReceivesAction,is/are,justice,served in a courtroom,"['justice', 'justice', 'done', 'read', 'justice', 'books', 'love', 'done', 'love', 'law', 'eaten', 'law', 'dead', 'justice', 'justice', 'law', 'done', 'killed', 'done', 'love']",justice,done,love,0.0
ReceivesAction,is/are,Champagne,made in France,"['glasses', 'wine', 'wine', 'wine', 'wine', 'wine', 'wine', 'wine glasses', 'glasses', 'mugs', 'champagne', 'wine', 'glasses', 'wine', 'glasses', 'bottles', 'wine glasses', 'wine', 'wine', 'wine']",wine,glasses,wine glasses,0.0
ReceivesAction,is/are,a belt,worn around the waist,"['a hat', 'pants', 'a pair of shoes', 'a necklace', 'boots', 'shoes', 'a hat', 'a pair of pants', 'a necklace', 'a shirt', 'a jacket', 'a pair of shoes', 'shirt', 'a hat', 'a belt', 'a belt on your feet', 'a shirt', 'a pair of pants', 'jeans', 'a pair of boots']",a hat,a pair of shoes,a necklace,0.0
ReceivesAction,is/are,yoga,based on eastern ideas,"['yoga pants', 'yoga pants', 'yoga pants', 'yoga pants', 'yoga pants', 'yoga pants', 'yoga pants', 'yoga pants', 'yoga pants', 'yoga pants', 'yoga pants', 'yoga pants', 'yoga pants', 'yoga pants', 'yoga pants', 'yoga shoes', 'yoga pants', 'yoga pants', 'meditation', 'yoga pants']",yoga pants,yoga shoes,meditation,0.0
ReceivesAction,is/are,Sea shells,found on the beach,"['boots', 'sandals', 'fish', 'worn on your feet', 'sandals', 'books', 'shoes', 'socks', 'eaten', 'rocks', 'clothes', 'eaten', 'shoelaces', 'hat', 'eaten', 'eaten', 'sandals', 'worn on your feet', 'sandals', 'shoelaces']",sandals,eaten,worn on your feet,0.0
ReceivesAction,is/are,Better-looking people,judged as being nicer,"['better-looking people', 'better-looking people', 'better looking people', 'nice clothes', 'better-looking people', 'beautiful people', 'better-looking people', 'better-looking people', 'better-looking people', 'nicer people', 'more attractive people', 'worse-looking people', 'nice clothes', 'better-looking people', 'clothes', 'good-looking people', 'books', 'good looking people', 'nice people', 'sweaters']",better-looking people,nice clothes,better looking people,0.0
ReceivesAction,is/are,Aluminium,recycled,"['metal', 'metal', 'gold', 'books', 'metal', 'gold', 'jewellery', 'gold', 'metal', 'gold', 'metal', 'metal', 'metal', 'iron', 'gold', 'shoes', 'metal', 'iron', 'gold', 'metal']",metal,gold,iron,0.0
ReceivesAction,is/are,an uncle,married to an aunt,"['a piece of cake', 'eaten', 'books', 'clothes', 'a dog', 'a piece of cake', 'eaten', 'a book', 'eaten', 'worn on your feet', 'a dog', 'eaten', 'eaten', 'a book', 'shoes', 'uncle', 'eaten', 'dead', 'eaten on your feet', 'uncle']",eaten,a piece of cake,a dog,0.0
ReceivesAction,is/are,"""A person's attention""",distracted,"['""A person\'s attention""', 'books', '""a person\'s attention""', 'read', 'is/are', 'read', '""A man\'s attention""', 'eaten', 'money', 'food', 'is/are', 'books', 'written on a piece of paper', 'clothes', 'read', 'reading', 'a book', 'read', 'a book', 'read']",read,books,is/are,0.0
ReceivesAction,is/are,a ball,played with,"['a piece of cake', 'a ball in your hand', 'a piece of cake', 'a football', 'a baseball', 'a hat', 'a stick', 'shoes', 'eaten', 'a basketball', 'a piece of cake', 'a stick', 'a bat', 'a football', 'pants', 'a baseball', 'a ball in your hands', 'piece of cake', 'a hat', 'written on a piece of paper']",a piece of cake,a football,a baseball,0.0
ReceivesAction,is/are,books,found in libraries,"['read', 'worn on your feet', 'read', 'read on your feet', 'worn on your feet', 'eaten', 'read on your feet', 'read', 'worn on your hands', 'worn on your feet', 'worn on your legs', 'worn on your knees', 'done', 'worn on your feet', 'read', 'read', 'worn on your toes', 'read', 'read', 'worn on your feet']",read,worn on your feet,read on your feet,0.0
ReceivesAction,is/are,an uncle,married to an aunt,"['a piece of cake', 'eaten', 'books', 'clothes', 'a dog', 'a piece of cake', 'eaten', 'a book', 'eaten', 'worn on your feet', 'a dog', 'eaten', 'eaten', 'a book', 'shoes', 'uncle', 'eaten', 'dead', 'eaten on your feet', 'uncle']",eaten,a piece of cake,a dog,0.0
ReceivesAction,is/are,a ball,played with,"['a piece of cake', 'a ball in your hand', 'a piece of cake', 'a football', 'a baseball', 'a hat', 'a stick', 'shoes', 'eaten', 'a basketball', 'a piece of cake', 'a stick', 'a bat', 'a football', 'pants', 'a baseball', 'a ball in your hands', 'piece of cake', 'a hat', 'written on a piece of paper']",a piece of cake,a football,a baseball,0.0
ReceivesAction,is/are,books,found in libraries,"['read', 'worn on your feet', 'read', 'read on your feet', 'worn on your feet', 'eaten', 'read on your feet', 'read', 'worn on your hands', 'worn on your feet', 'worn on your legs', 'worn on your knees', 'done', 'worn on your feet', 'read', 'read', 'worn on your toes', 'read', 'read', 'worn on your feet']",read,worn on your feet,read on your feet,0.0
ReceivesAction,is/are,confetti,thrown,"['cupcakes', 'cake', 'ice cream', 'eaten', 'eaten', 'a piece of cake', 'eaten', 'glasses', 'clothes', 'eaten', 'eaten', 'candy', 'ice cream', 'cupcakes', 'eaten', 'eaten', 'cakes', 'flowers', 'eaten', 'eaten']",eaten,cupcakes,ice cream,0.0
ReceivesAction,is/are,a maid,found in a house,"['a servant', 'a servant', ""wearing a maid's uniform"", 'maid', 'the maid', 'dressed in a maid outfit', 'a servant', 'worn on your feet', 'a girl', 'a maid on your feet', 'the maid', 'made to look like a maid', 'a maid', 'a maidservant', 'clothes', 'a waitress', 'slippers', 'a shopkeeper', 'dressed up as a maid', 'one of your maids']",a servant,the maid,wearing a maid's uniform,0.0
ReceivesAction,is/are,Ketchup,eaten with hot dogs,"['mustard', 'fries', 'mustard', 'potato chips', 'hot sauce', 'mustard', 'hot sauce', 'eaten', 'cheese', 'eaten', 'french fries', 'milk', 'cheese', 'bread', 'baked', 'hot sauce', 'vinegar', 'pretzels', 'cheese', 'fried chicken']",mustard,hot sauce,cheese,0.0
ReceivesAction,is/are,cats,stroked,"['dogs', 'books', 'eaten', 'dogs', 'pets', 'cat', 'kittens', 'cats', 'pets', 'owls', 'dog', 'foxes', 'dogs', 'eaten', 'dogs', 'cat', 'dog', 'dogs', 'pets', 'stuffed animals']",dogs,pets,eaten,0.0
ReceivesAction,is/are,Flour,used in making bread to eat,"['shoes', 'bread', 'sweatpants', 'cupcakes', 'boots', 'water', 'sandals', 'clothes', 'sweatpants', 'pillows', 'eaten', 'worn on your feet', 'cake', 'water', 'water', 'water', 'baked goods', 'sandals', 'glasses', 'baked']",water,sweatpants,sandals,0.0
ReceivesAction,is/are,Cars,driven on roads,"['parked in front of your house', 'bought', 'driving', 'cars', 'eaten', 'car', 'books', 'worn on your feet', 'parked', 'bought', 'drive', 'stolen', 'a car', 'driving', 'worn on your feet', 'done', 'scooters', 'bought', 'driving', 'driven']",bought,driving,worn on your feet,0.0
ReceivesAction,is/are,Islands,surrounded by water,"['islands', 'islands', 'islands', 'islands', 'island', 'islands', 'island', 'land', 'books', 'rocks', 'islands', 'islands', 'islands', 'islands', 'land', 'islands', 'islands', 'islands', 'islands', 'visited']",islands,island,land,0.0
ReceivesAction,is/are,A jellyfish,found in the ocean,"['eaten', 'eaten', 'eaten', 'eaten', 'eaten', 'eaten', 'eaten', 'eaten', 'eaten by a jellyfish', 'eaten', 'eaten', 'eaten', 'eaten by a jellyfish', 'eaten', 'eaten', 'eaten', 'eaten', 'eaten', 'eaten on your feet', 'eaten']",eaten,eaten by a jellyfish,eaten on your feet,0.0
ReceivesAction,is/are,Rocks,made from minerals,"['rocks', 'rocks', 'books', 'boulders', 'eaten', 'boots', 'rock', 'rocks', 'rocks', 'trees', 'rocks', 'sandals', 'rock', 'rocks', 'sand', 'rocks', 'boulders', 'rocks', 'rocks', 'rocks']",rocks,boulders,rock,0.0
ReceivesAction,is/are,not all who wander,lost,"['books', 'eaten', 'books', 'clothes', 'shoes', 'books', ""not all who don't wander"", 'eaten', 'wearing shoes', 'worn on your feet', 'books', 'not all who wander', 'a piece of cake', 'wearing shoes', 'not all who do not wander', 'not all who walk', 'books', 'no shoes', 'no shoes', 'eaten']",books,eaten,wearing shoes,0.0
ReceivesAction,is/are,in western culture,black,"['in Japan', 'in Japan', 'books', 'in China', 'in China', 'in Japan', 'jewellery', 'in Japan', 'clothes', 'in western culture', 'worn on your feet', 'in Eastern culture', 'books', 'eaten', 'books', 'in eastern culture', 'in Chinese culture', 'jewellery', 'in China', 'wearing shoes']",in Japan,books,in China,0.0
ReceivesAction,is/are,One wears clothing that,cleaned at the cleaners,"['shoes', 'dresses', 'pants', 'worn on your feet', 'is worn on your feet', 'worn on your feet', 'a pair of shoes', 'boots', 'shirt', 'worn on your feet', 'is worn on your feet', ""isn't worn on your feet"", 'a pair of shoes', 'is worn on your feet', 'worn on your feet', 'is worn on your feet', 'suits', 'can be worn on your feet', 'trousers', 'has been worn on your feet']",worn on your feet,is worn on your feet,a pair of shoes,0.0
ReceivesAction,is/are,facts,based on observation,"['books', 'facts', 'facts', 'books', 'read', 'facts', 'fact', 'facts', 'knowledge', 'facts', 'books', 'facts', 'facts', 'truth', 'facts', 'fact', 'information', 'true', 'fact', 'books']",facts,books,fact,0.0
ReceivesAction,is/are,Pictures,used as evidence in a courtroom,"['pictures', 'books', 'photos', 'pictures', 'pictures', 'books', 'picture', 'pictures', 'pictures', 'pictures', 'books', 'pictures', 'read', 'pictures', 'photos', 'pictures', 'pictures', 'images', 'photographs', 'written on a piece of paper']",pictures,books,photos,0.0
ReceivesAction,is/are,blood,read,"['eaten', 'eaten', 'eaten', 'eaten', 'eaten', 'clothes', 'eaten', 'eaten', 'eaten', 'eaten', 'hair', 'eaten', 'eaten', 'eaten', 'blood on your feet', 'sweat', 'sweat', 'sweat', 'sweat', 'eaten']",eaten,sweat,clothes,0.0
ReceivesAction,is/are,an article in a magazine,biased,"['written on a piece of paper', 'a book', 'books', 'a book', 'an article in a magazine', 'a book in a magazine', 'a book', 'a piece of paper', 'a book', 'read', 'books', 'books', 'a piece of paper', 'a newspaper', 'read on a piece of paper', 'a newspaper', 'eaten', 'read', 'worn on your feet', 'a book in a magazine']",a book,books,a book in a magazine,0.0
ReceivesAction,is/are,A really good roll in backgammon,known as a joker,"['really good roll in backgammon', 'bad roll in backgammon', 'really good roll in frontgammon', 'a good roll in backgammon', 'good roll in backgammon', 'worn on your backgammon', 'eaten', 'a roll in backgammon', 'a good roll in frontgammon', 'a bad roll in backgammon', 'very good roll in backgammon', 'really bad roll in backgammon', 'a really good roll in backgammon', 'read', 'a really good roll in frontgammon', 'a really bad roll in backgammon', 'books', 'rolled on your backgammon', 'eaten', 'good roll in frontgammon']",eaten,really good roll in backgammon,bad roll in backgammon,0.0
ReceivesAction,is/are,Many contagious diseases,spread through ignorance,"['contagious', 'contagious diseases', 'measles', 'infectious diseases', 'infected', 'contagious', 'contagious disease', 'fleas', 'cancer', 'disease', 'fleas', 'sneezing', 'illness', 'plague', 'chickenpox', 'smallpox', 'chickenpox', 'sick', 'sickness', 'measles']",contagious,measles,fleas,0.0
ReceivesAction,is/are,Wooden siding,used on houses,"['books', 'shoes', 'sandals', 'worn on your feet', 'furniture', 'chairs', 'books', 'a piece of wood', 'sandals', 'boots', 'clothes', 'worn on your feet', 'chair', 'carpet', 'piece of wood', 'piece of wood', 'sandals', 'hat', 'sandals', 'books']",sandals,books,worn on your feet,0.0
ReceivesAction,is/are,milk,poured,"['milk', 'milk', 'milk', 'milk', 'eaten', 'cheese', 'eaten', 'milk', 'milk', 'milk', 'milk', 'ice cream', 'bread', 'cupcakes', 'milk', 'mugs', 'eaten', 'eaten', 'milk', 'milk']",milk,eaten,cheese,0.0
ReceivesAction,is/are,An aerial bomb,dropped from an airplane,"['a rocket', 'eaten', 'a missile', 'a piece of cake', 'eaten', 'an airplane', 'eaten', 'a missile', 'eaten', 'a rocket', 'a bomb', 'a gun', 'a bomb', 'an airplane', 'an aircraft', 'a balloon', 'a drone', 'shot', 'bomb', 'a rocket launcher']",eaten,a rocket,a missile,0.0
ReceivesAction,is/are,Fingerprint patterns and characteristics,formed before birth,"['fingernails', 'shoes', 'fingernails', 'fingerprints', 'hair', 'tattoos', 'eyes', 'nails', 'written on a piece of paper', 'handwriting', 'handwriting', 'hands', 'footprints', 'ears', 'books', 'fingernail patterns and characteristics', 'clothes', 'fingerprints', 'bookmarks', 'earrings']",fingernails,fingerprints,handwriting,0.0
ReceivesAction,is/are,Some luck,involved in avoiding cars,"['lucky', 'some luck', 'eaten', 'books', 'lucky', 'some luck', 'luck', 'good luck', 'some luck', 'eaten', 'no luck', 'lucky', 'bad luck', 'lucky', 'eaten', 'good luck', 'lucky', 'some luck', 'lost', 'a piece of cake']",lucky,some luck,eaten,0.0
ReceivesAction,is/are,DeLorme,based in Freeport,"['books', 'shoes', 'books', 'eaten', 'eaten', 'clothes', 'books', 'worn on your feet', 'books', 'jeans', 'glasses', 'read', 'eaten', 'read', 'shoes', 'no shoes', 'pants', 'eaten', 'eaten', 'worn on your feet']",eaten,books,shoes,0.0
ReceivesAction,is/are,High rises,built in cities,"['at the top of the stairs', 'books', 'boots', 'shoes', 'tall buildings', 'books', 'high rise', 'tall buildings', 'worn on your feet', 'pants', 'books', 'at the top of a hill', 'clothes', 'books', 'dress', 'glasses', 'dresses', 'high rise', 'tall buildings', 'in the middle of the street']",books,tall buildings,high rise,0.0
